"","시장구분","종목코드","종목명","산업분류","현재가(종가)","전일대비","시가총액(원)"
"1201","코스닥","042370","비츠로테크","금융",8110,-420,181289910030
"1202","코스닥","030530","원익홀딩스","금융",4175,-25,322468570675
"1203","코스닥","028080","휴맥스홀딩스","금융",4400,-250,55341026400
"1204","코스닥","014470","부방","금융",2705,135,162441363300
"1205","코스닥","003380","하림지주","금융",6630,-110,612226266600
"1206","코스닥","900300","오가닉티코스메틱","금융",642,-21,41351900520
"1207","코스닥","900290","GRT","금융",1330,-10,89608750000
"1208","코스닥","900260","로스웰","금융",315,-6,44661093750
"1209","코스닥","900270","헝셩그룹","금융",633,-2,5.064e+10
"1210","코스닥","900110","이스트아시아홀딩스","금융",261,6,28449179046
"1211","코스닥","900080","에스앤씨엔진그룹","금융",197,0,24380639821
"1212","코스닥","241520","DSC인베스트먼트","금융",3655,-295,66591844865
"1213","코스닥","246690","TS인베스트먼트","금융",3690,145,86718542400
"1214","코스닥","038160","팍스넷","금융",862,0,10551204112
"1215","코스닥","023460","CNH","금융",1650,10,6.138e+10
"1216","코스닥","204620","글로벌텍스프리","금융",2710,-110,105135368690
"1217","코스닥","078020","이베스트투자증권","금융",5750,-60,319016842500
"1218","코스닥","041190","우리기술투자","금융",2260,-45,1.8984e+11
"1219","코스닥","027830","대성창투","금융",1870,-50,7.48e+10
"1220","코스닥","023760","한국캐피탈","금융",522,-2,164748198672
"1221","코스닥","021880","메이슨캐피탈","금융",419,31,41558266952
"1222","코스닥","021080","에이티넘인베스트","금융",2055,-75,9.864e+10
"1223","코스닥","019590","엠벤처투자","금융",961,0,58107637644
"1224","코스닥","019570","리더스 기술투자","금융",548,-6,42543695040
"1225","코스닥","019550","SBI인베스트먼트","금융",834,-12,135163523550
"1226","코스닥","016600","큐캐피탈","금융",574,-6,96375703802
"1227","코스닥","007330","푸른저축은행","금융",8120,120,122472336000
"1228","코스닥","310200","애니플러스","오락·문화",1490,-20,42327084110
"1229","코스닥","035620","바른손이앤에이","오락·문화",1430,-25,105088559290
"1230","코스닥","317530","캐리소프트","오락·문화",4250,-145,28735083000
"1231","코스닥","241840","에이스토리","오락·문화",9460,-310,88150550400
"1232","코스닥","299900","위지윅스튜디오","오락·문화",4375,15,136917904375
"1233","코스닥","111710","남화산업","오락·문화",11200,-350,230585600000
"1234","코스닥","018700","바른손","오락·문화",2635,-85,77657368245
"1235","코스닥","078860","아이오케이","오락·문화",2070,-65,105053621940
"1236","코스닥","253450","스튜디오드래곤","오락·문화",82600,300,2323290200000
"1237","코스닥","052190","이에스에이","오락·문화",295,0,13511445155
"1238","코스닥","036260","이매진아시아","오락·문화",2220,0,97187539620
"1239","코스닥","206560","덱스터","오락·문화",5270,0,133584676720
"1240","코스닥","204630","스튜디오산타클로스","오락·문화",2095,-25,61705826225
"1241","코스닥","032800","판타지오","오락·문화",942,-33,68487114306
"1242","코스닥","182360","큐브엔터","오락·문화",3945,-75,133031321445
"1243","코스닥","160550","NEW","오락·문화",4000,-270,111624424000
"1244","코스닥","173940","에프엔씨엔터","오락·문화",6750,510,96962940000
"1245","코스닥","060300","레드로버","오락·문화",610,0,48765971760
"1246","코스닥","054780","키이스트","오락·문화",12500,-650,213392075000
"1247","코스닥","046140","SBS콘텐츠허브","오락·문화",5870,-140,125991067850
"1248","코스닥","041510","에스엠","오락·문화",30850,-1000,723432530850
"1249","코스닥","035900","JYP Ent.","오락·문화",34550,500,1226438348600
"1250","코스닥","122870","와이지엔터테인먼트","오락·문화",43850,-1050,806273414150
"1251","코스닥","058420","제이웨이","오락·문화",988,-22,21416786092
"1252","코스닥","046390","삼화네트웍스","오락·문화",1440,20,62169023520
"1253","코스닥","047820","초록뱀","오락·문화",2430,-35,307568482560
"1254","코스닥","086980","쇼박스","오락·문화",2770,-5,1.73402e+11
"1255","코스닥","068050","팬엔터테인먼트","오락·문화",4035,-125,55452992895
"1256","코스닥","034230","파라다이스","오락·문화",13200,50,1200443270400
"1257","코스닥","051780","큐로홀딩스","통신방송서비스",620,4,55218562140
"1258","코스닥","048550","SM C&C","통신방송서비스",1680,-75,158945001600
"1259","코스닥","039290","인포뱅크","통신방송서비스",8470,-180,73637993660
"1260","코스닥","122450","KMH","통신방송서비스",22550,4850,511162994100
"1261","코스닥","033830","티비씨","통신방송서비스",1005,-15,1.005e+11
"1262","코스닥","058400","KNN","통신방송서비스",1890,-95,250292170800
"1263","코스닥","115310","인포바인","통신방송서비스",17900,50,57152605700
"1264","코스닥","036630","세종텔레콤","통신방송서비스",315,-5,189102729690
"1265","코스닥","039340","한국경제TV","통신방송서비스",5120,-100,1.1776e+11
"1266","코스닥","066790","씨씨에스","통신방송서비스",846,0,38895837282
"1267","코스닥","065530","전파기지국","통신방송서비스",4600,40,2.43156e+11
"1268","코스닥","039420","케이엘넷","통신방송서비스",2360,-10,57005162800
"1269","코스닥","052600","한네트","통신방송서비스",6110,330,70654207000
"1270","코스닥","040300","YTN","통신방송서비스",3585,115,1.5057e+11
"1271","코스닥","036800","나이스정보통신","통신방송서비스",24850,50,2.485e+11
"1272","코스닥","035760","CJ ENM","통신방송서비스",137400,200,3013065759600
"1273","코스닥","028150","GS홈쇼핑","통신방송서비스",132500,-2400,869531250000
"1274","코스닥","025770","한국정보통신","통신방송서비스",8630,-340,323144058730
"1275","코스닥","293490","카카오게임즈","IT S/W & SVC",45850,-450,3378155052650
"1276","코스닥","337930","브랜드엑스코퍼레이션","IT S/W & SVC",12250,-100,233521358000
"1277","코스닥","060850","영림원소프트랩","IT S/W & SVC",13650,-600,110988150000
"1278","코스닥","304100","솔트룩스","IT S/W & SVC",37900,-1700,192566678500
"1279","코스닥","099750","이지케어텍","IT S/W & SVC",19600,-100,125165600000
"1280","코스닥","239340","줌인터넷","IT S/W & SVC",6510,-350,175000921620
"1281","코스닥","322510","제이엘케이","IT S/W & SVC",12450,-100,187926388050
"1282","코스닥","290510","코리아센터","IT S/W & SVC",21150,250,517329211500
"1283","코스닥","279600","미디어젠","IT S/W & SVC",9000,0,41744529000
"1284","코스닥","322180","티라유텍","IT S/W & SVC",13950,-250,75800812500
"1285","코스닥","158430","아톤","IT S/W & SVC",26300,-600,114499075100
"1286","코스닥","300080","플리토","IT S/W & SVC",16050,-400,83617466550
"1287","코스닥","234340","세틀뱅크","IT S/W & SVC",29700,100,275229900000
"1288","코스닥","094840","슈프리마에이치큐","IT S/W & SVC",6180,-210,64715971200
"1289","코스닥","060570","드림어스컴퍼니","IT S/W & SVC",4850,-115,275770257950
"1290","코스닥","042420","네오위즈홀딩스","IT S/W & SVC",16600,-500,147023975600
"1291","코스닥","299910","베스파","IT S/W & SVC",10300,-200,83138386400
"1292","코스닥","108490","로보티즈","IT S/W & SVC",13300,-100,149638300000
"1293","코스닥","173130","오파스넷","IT S/W & SVC",9680,-520,38970731360
"1294","코스닥","275630","에스에스알","IT S/W & SVC",5230,-180,31014098740
"1295","코스닥","290270","휴네시온","IT S/W & SVC",5420,-170,52073582240
"1296","코스닥","263700","케어랩스","IT S/W & SVC",8530,-160,148691530940
"1297","코스닥","042000","카페24","IT S/W & SVC",57000,-1000,537544029000
"1298","코스닥","219420","링크제니시스","IT S/W & SVC",7840,30,7.84e+10
"1299","코스닥","215100","로보로보","IT S/W & SVC",4715,-95,83919710610
"1300","코스닥","234300","에스트래픽","IT S/W & SVC",5520,-220,65804913600
"1301","코스닥","138580","비즈니스온","IT S/W & SVC",14300,350,136492642000
"1302","코스닥","038540","상상인","IT S/W & SVC",5690,-40,314818100970
"1303","코스닥","263750","펄어비스","IT S/W & SVC",206100,-3100,2695757085000
"1304","코스닥","263860","지니언스","IT S/W & SVC",5670,-230,53550882000
"1305","코스닥","263720","디앤씨미디어","IT S/W & SVC",34450,-1050,422877573950
"1306","코스닥","225570","넷게임즈","IT S/W & SVC",8030,-190,231575820960
"1307","코스닥","089230","THE E&M","IT S/W & SVC",645,6,86195677950
"1308","코스닥","066980","브레인콘텐츠","IT S/W & SVC",494,-7,78258630814
"1309","코스닥","060240","룽투코리아","IT S/W & SVC",5370,-60,136555255080
"1310","코스닥","056000","네스엠","IT S/W & SVC",2135,-105,30181641000
"1311","코스닥","250060","모비스","IT S/W & SVC",2670,-55,85897408380
"1312","코스닥","087260","모바일어플라이언스","IT S/W & SVC",5440,-260,1.632e+11
"1313","코스닥","201490","미투온","IT S/W & SVC",6160,-100,192547863200
"1314","코스닥","195440","퓨전","IT S/W & SVC",2075,0,8582183400
"1315","코스닥","220180","핸디소프트","IT S/W & SVC",3555,30,6.8967e+10
"1316","코스닥","208860","엔지스테크널러지","IT S/W & SVC",4370,-150,43903484680
"1317","코스닥","222810","마이더스AI","IT S/W & SVC",777,-13,49715528373
"1318","코스닥","206400","엔터메이트","IT S/W & SVC",1860,0,201465183900
"1319","코스닥","223310","경남제약헬스케어","IT S/W & SVC",3320,0,37836250520
"1320","코스닥","213090","미래테크놀로지","IT S/W & SVC",8000,-130,48966304000
"1321","코스닥","207760","미스터블루","IT S/W & SVC",10000,-200,247466350000
"1322","코스닥","205500","액션스퀘어","IT S/W & SVC",1575,-35,65098915875
"1323","코스닥","094360","칩스앤미디어","IT S/W & SVC",12100,-350,116647811500
"1324","코스닥","127710","아시아경제","IT S/W & SVC",2025,0,51655186350
"1325","코스닥","067730","로지시스","IT S/W & SVC",4985,265,46564496170
"1326","코스닥","214180","민앤지","IT S/W & SVC",16300,350,201508358800
"1327","코스닥","205100","엑셈","IT S/W & SVC",3905,-40,132310276065
"1328","코스닥","184230","SGA솔루션즈","IT S/W & SVC",912,-29,33448542096
"1329","코스닥","215000","골프존","IT S/W & SVC",67600,-100,424218054000
"1330","코스닥","189690","포시에스","IT S/W & SVC",8270,-160,68315252970
"1331","코스닥","124500","아이티센","IT S/W & SVC",5240,-70,104314424920
"1332","코스닥","192250","케이사인","IT S/W & SVC",1600,-30,103474011200
"1333","코스닥","194480","데브시스터즈","IT S/W & SVC",8780,100,98374368600
"1334","코스닥","042510","라온시큐어","IT S/W & SVC",3405,-70,112527442335
"1335","코스닥","053300","한국정보인증","IT S/W & SVC",7830,-230,244021950000
"1336","코스닥","131370","알서포트","IT S/W & SVC",14200,-500,756392578600
"1337","코스닥","085810","알티캐스트","IT S/W & SVC",2455,-120,52102857800
"1338","코스닥","123420","선데이토즈","IT S/W & SVC",20850,-550,199531205700
"1339","코스닥","150900","파수","IT S/W & SVC",7100,-260,75637961400
"1340","코스닥","153460","네이블","IT S/W & SVC",4450,-65,29058562300
"1341","코스닥","143240","사람인에이치알","IT S/W & SVC",23600,-50,275158606800
"1342","코스닥","131090","시큐브","IT S/W & SVC",1545,-65,6.18e+10
"1343","코스닥","139670","키네마스터","IT S/W & SVC",9000,0,121916763000
"1344","코스닥","139050","데일리블록체인","IT S/W & SVC",773,-31,47411571592
"1345","코스닥","136540","윈스","IT S/W & SVC",18300,-250,223224552900
"1346","코스닥","089150","케이씨티","IT S/W & SVC",6160,-310,1.05644e+11
"1347","코스닥","093320","케이아이엔엑스","IT S/W & SVC",88900,-600,4.33832e+11
"1348","코스닥","119860","다나와","IT S/W & SVC",29600,-450,387014731200
"1349","코스닥","041460","한국전자인증","IT S/W & SVC",6180,-280,132618158820
"1350","코스닥","067920","이글루시큐리티","IT S/W & SVC",4700,-80,51681759300
"1351","코스닥","111820","지와이커머스","IT S/W & SVC",2465,0,60317401310
"1352","코스닥","089850","유비벨록스","IT S/W & SVC",8850,-170,62973918450
"1353","코스닥","070300","엑스큐어","IT S/W & SVC",4810,0,35430815940
"1354","코스닥","079970","투비소프트","IT S/W & SVC",2240,-15,71242942400
"1355","코스닥","071200","인피니트헬스케어","IT S/W & SVC",6850,20,167115737300
"1356","코스닥","100030","모바일리더","IT S/W & SVC",15400,-50,50569195600
"1357","코스닥","030350","드래곤플라이","IT S/W & SVC",2565,-45,41061779415
"1358","코스닥","115500","케이씨에스","IT S/W & SVC",5090,50,6.108e+10
"1359","코스닥","112040","위메이드","IT S/W & SVC",36050,-200,6.0564e+11
"1360","코스닥","108860","셀바스AI","IT S/W & SVC",3010,80,66388394450
"1361","코스닥","104200","NHN벅스","IT S/W & SVC",5620,120,83330831000
"1362","코스닥","049470","SGA","IT S/W & SVC",597,-5,28872262653
"1363","코스닥","063080","게임빌","IT S/W & SVC",33800,-850,222917489600
"1364","코스닥","041140","넥슨지티","IT S/W & SVC",13450,-450,475771180900
"1365","코스닥","101730","조이맥스","IT S/W & SVC",3775,-135,32107258350
"1366","코스닥","058630","엠게임","IT S/W & SVC",4880,-95,95374119760
"1367","코스닥","047560","이스트소프트","IT S/W & SVC",8420,-240,83352948000
"1368","코스닥","064480","브리지텍","IT S/W & SVC",3580,-20,42789950000
"1369","코스닥","067000","조이시티","IT S/W & SVC",21550,150,305769351150
"1370","코스닥","053280","예스24","IT S/W & SVC",13300,-600,2.2876e+11
"1371","코스닥","072770","율호","IT S/W & SVC",1750,65,64184624000
"1372","코스닥","094480","갤럭시아머니트리","IT S/W & SVC",3795,-50,148877235210
"1373","코스닥","078340","컴투스","IT S/W & SVC",112000,-2000,1441039040000
"1374","코스닥","095660","네오위즈","IT S/W & SVC",22700,-400,497470681600
"1375","코스닥","069410","엔텔스","IT S/W & SVC",8050,-130,55538777350
"1376","코스닥","053110","소리바다","IT S/W & SVC",360,-9,34540914960
"1377","코스닥","094860","코닉글로리","IT S/W & SVC",2265,90,114705477675
"1378","코스닥","067280","멀티캠퍼스","IT S/W & SVC",29450,150,174543641550
"1379","코스닥","086960","한컴MDS","IT S/W & SVC",13350,-550,117861916800
"1380","코스닥","043610","지니뮤직","IT S/W & SVC",4280,-75,248734074640
"1381","코스닥","046110","한일네트웍스","IT S/W & SVC",4425,-70,52897454475
"1382","코스닥","041020","인프라웨어","IT S/W & SVC",1575,-60,59004477000
"1383","코스닥","079940","가비아","IT S/W & SVC",14150,-100,191529928600
"1384","코스닥","080010","이상네트웍스","IT S/W & SVC",6180,-20,55712700000
"1385","코스닥","075130","플랜티넷","IT S/W & SVC",5310,90,47577600000
"1386","코스닥","052220","iMBC","IT S/W & SVC",2700,-25,6.21e+10
"1387","코스닥","052460","아이크래프트","IT S/W & SVC",3990,-15,58285664640
"1388","코스닥","046440","KG모빌리언스","IT S/W & SVC",9250,-150,359136504000
"1389","코스닥","064260","다날","IT S/W & SVC",4880,-250,334508432800
"1390","코스닥","070590","한솔인티큐브","IT S/W & SVC",2660,-60,36919525860
"1391","코스닥","067160","아프리카TV","IT S/W & SVC",60100,1300,690835496700
"1392","코스닥","066410","버킷스튜디오","IT S/W & SVC",1745,-75,55197979600
"1393","코스닥","069080","웹젠","IT S/W & SVC",33250,-700,1174086893000
"1394","코스닥","050320","아래스","IT S/W & SVC",990,0,45205142400
"1395","코스닥","023770","플레이위드","IT S/W & SVC",9340,-290,81290960860
"1396","코스닥","065440","이루온","IT S/W & SVC",1375,-25,37503152500
"1397","코스닥","035600","KG이니시스","IT S/W & SVC",20000,-200,558088680000
"1398","코스닥","052770","아이톡시","IT S/W & SVC",4460,0,32518212340
"1399","코스닥","045340","토탈소프트","IT S/W & SVC",4515,-275,38639550600
"1400","코스닥","057680","티사이언티픽","IT S/W & SVC",4470,10,181011554850
"1401","코스닥","051160","지어소프트","IT S/W & SVC",11700,-200,170522293500
"1402","코스닥","053980","오상자이엘","IT S/W & SVC",13050,850,231609860100
"1403","코스닥","047080","한빛소프트","IT S/W & SVC",3830,-125,94906771880
"1404","코스닥","042500","링네트","IT S/W & SVC",6250,-350,95105487500
"1405","코스닥","040350","큐로컴","IT S/W & SVC",2345,20,266762606145
"1406","코스닥","060250","NHN한국사이버결제","IT S/W & SVC",68800,-800,1580431838400
"1407","코스닥","054920","한컴위드","IT S/W & SVC",6000,80,169302486000
"1408","코스닥","053800","안랩","IT S/W & SVC",63500,500,635879792500
"1409","코스닥","053350","이니텍","IT S/W & SVC",4180,-95,82726028880
"1410","코스닥","052790","액토즈소프트","IT S/W & SVC",11700,-350,132568464600
"1411","코스닥","052400","코나아이","IT S/W & SVC",13050,0,203046489900
"1412","코스닥","049480","오픈베이스","IT S/W & SVC",3310,-40,104008087730
"1413","코스닥","045510","정원엔시스","IT S/W & SVC",2020,-80,65062769840
"1414","코스닥","040160","누리텔레콤","IT S/W & SVC",7700,90,92827619500
"1415","코스닥","038680","에스넷","IT S/W & SVC",7310,20,117509821650
"1416","코스닥","033230","인성정보","IT S/W & SVC",3720,-10,77733789600
"1417","코스닥","033130","디지틀조선","IT S/W & SVC",2750,-75,102066984250
"1418","코스닥","032850","비트컴퓨터","IT S/W & SVC",10200,-300,169557588600
"1419","코스닥","032620","유비케어","IT S/W & SVC",9520,-370,496916763280
"1420","코스닥","030520","한글과컴퓨터","IT S/W & SVC",19900,700,489051534600
"1421","코스닥","020180","대신정보통신","IT S/W & SVC",1970,20,75704962550
"1422","코스닥","010280","쌍용정보통신","IT S/W & SVC",1250,0,50580042500
"1423","코스닥","348210","넥스틴","IT H/W",82000,-100,257001120000
"1424","코스닥","126340","비나텍","IT H/W",57400,-1100,279612620000
"1425","코스닥","347770","핌스","IT H/W",15500,-500,112606616500
"1426","코스닥","332370","아이디피","IT H/W",8440,-250,56015123720
"1427","코스닥","332570","와이팜","IT H/W",14050,-550,521836051800
"1428","코스닥","347890","엠투아이","IT H/W",14750,300,123886754500
"1429","코스닥","253590","네오셈","IT H/W",3300,-100,123870080400
"1430","코스닥","045970","코아시아","IT H/W",9260,-240,243675751760
"1431","코스닥","267320","나인테크","IT H/W",4630,-220,171895945020
"1432","코스닥","198080","엔피디","IT H/W",3810,-55,82049054850
"1433","코스닥","092190","서울바이오시스","IT H/W",19050,-350,728160589650
"1434","코스닥","300120","라온피플","IT H/W",19200,150,198306355200
"1435","코스닥","084850","아이티엠반도체","IT H/W",53500,-1400,1223048092000
"1436","코스닥","297570","알로이스","IT H/W",2245,-55,38904534430
"1437","코스닥","317330","덕산테코피아","IT H/W",16400,-200,301389819200
"1438","코스닥","303030","지니틱스","IT H/W",2455,-70,87374846895
"1439","코스닥","319660","피에스케이","IT H/W",29150,-850,430400333000
"1440","코스닥","290740","액트로","IT H/W",10750,-350,108198868250
"1441","코스닥","071280","로체시스템즈","IT H/W",5540,60,84743180620
"1442","코스닥","065690","파커스","IT H/W",2640,-30,36863663760
"1443","코스닥","036710","심텍홀딩스","IT H/W",2250,-35,91493052750
"1444","코스닥","125210","아모그린텍","IT H/W",12300,-50,202910517000
"1445","코스닥","290550","디케이티","IT H/W",19350,150,159276293550
"1446","코스닥","257370","명성티엔에스","IT H/W",13750,-400,88561123750
"1447","코스닥","110990","디아이티","IT H/W",6370,130,1.20393e+11
"1448","코스닥","031310","아이즈비전","IT H/W",3655,-35,57648757970
"1449","코스닥","264660","씨앤지하이테크","IT H/W",9130,30,76742032400
"1450","코스닥","187870","디바이스이엔지","IT H/W",25850,0,181896342650
"1451","코스닥","241770","메카로","IT H/W",12000,-250,121226880000
"1452","코스닥","255440","야스","IT H/W",13300,0,173671400000
"1453","코스닥","243840","신흥에스이씨","IT H/W",38900,-300,270920372600
"1454","코스닥","179900","유티아이","IT H/W",12600,-200,204206877000
"1455","코스닥","171090","선익시스템","IT H/W",6660,-240,59935304700
"1456","코스닥","256940","케이피에스","IT H/W",17100,-1600,262306954800
"1457","코스닥","140670","알에스오토메이션","IT H/W",8410,-200,76557407400
"1458","코스닥","263800","데이타솔루션","IT H/W",7990,-10,126470354200
"1459","코스닥","238490","힘스","IT H/W",13100,-250,148190291600
"1460","코스닥","272290","이녹스첨단소재","IT H/W",47000,-1000,446617171000
"1461","코스닥","161580","필옵틱스","IT H/W",14750,300,278186489750
"1462","코스닥","056700","신화인터텍","IT H/W",2915,-65,84928790265
"1463","코스닥","215790","이노인스트루먼트","IT H/W",1865,-25,75128072885
"1464","코스닥","166090","하나머티리얼즈","IT H/W",22900,-150,449473734600
"1465","코스닥","265520","AP시스템","IT H/W",21800,-200,315668948600
"1466","코스닥","063760","이엘피","IT H/W",9380,-60,46060490000
"1467","코스닥","232140","와이아이케이","IT H/W",5270,90,418081231540
"1468","코스닥","264450","유비쿼스","IT H/W",33700,-600,172677283500
"1469","코스닥","178320","서진시스템","IT H/W",40800,-750,738507172800
"1470","코스닥","183300","코미코","IT H/W",36550,-750,338469520600
"1471","코스닥","241790","오션브릿지","IT H/W",16250,-200,162542802500
"1472","코스닥","176440","에이치엔티","IT H/W",1920,0,164619542400
"1473","코스닥","123010","아이에이네트웍스","IT H/W",1765,-15,76173448165
"1474","코스닥","174880","장원테크","IT H/W",2800,40,141203529600
"1475","코스닥","148250","알엔투테크놀로지","IT H/W",14750,0,103800425750
"1476","코스닥","240810","원익IPS","IT H/W",30600,-850,1501967370600
"1477","코스닥","101390","아이엠","IT H/W",778,-13,32849626260
"1478","코스닥","211270","AP위성","IT H/W",7000,-100,105103628000
"1479","코스닥","226350","아이엠텍","IT H/W",214,0,9318361858
"1480","코스닥","224060","코디엠","IT H/W",248,-3,52229345104
"1481","코스닥","191410","육일씨엔에쓰","IT H/W",4300,205,40260994600
"1482","코스닥","122640","예스티","IT H/W",8900,-80,130661282700
"1483","코스닥","208710","바이오로그디바이스","IT H/W",1665,-40,48069144405
"1484","코스닥","127160","매직마이크로","IT H/W",431,0,28805419089
"1485","코스닥","190510","나무가","IT H/W",18950,-650,130207155500
"1486","코스닥","092870","엑시콘","IT H/W",12550,-200,130195959000
"1487","코스닥","214870","뉴지랩","IT H/W",15650,-800,454961275200
"1488","코스닥","219130","타이거일렉","IT H/W",14000,300,88400060000
"1489","코스닥","217190","제너셈","IT H/W",3600,-55,31569026400
"1490","코스닥","175140","인포마크","IT H/W",6030,30,22029133680
"1491","코스닥","224110","에이텍티앤","IT H/W",21000,-1850,1.1214e+11
"1492","코스닥","131760","파인텍","IT H/W",1630,-55,69966222690
"1493","코스닥","222800","심텍","IT H/W",17900,-150,570189159700
"1494","코스닥","178780","유테크","IT H/W",6250,-90,198222337500
"1495","코스닥","094170","동운아나텍","IT H/W",9050,-450,142617791600
"1496","코스닥","214310","세미콘라이트","IT H/W",1560,-50,41546377080
"1497","코스닥","177350","베셀","IT H/W",3730,55,41747532640
"1498","코스닥","160980","싸이맥스","IT H/W",14400,700,157309099200
"1499","코스닥","087600","픽셀플러스","IT H/W",4815,-225,39321976770
"1500","코스닥","060230","이그잭스","IT H/W",1685,75,130022310560
"1501","코스닥","046310","백금T&A","IT H/W",2620,0,42568751300
"1502","코스닥","213420","덕산네오룩스","IT H/W",30500,-300,732305366000
"1503","코스닥","193250","와이제이엠게임즈","IT H/W",1455,-30,78784226925
"1504","코스닥","200470","에이팩트","IT H/W",6480,-120,113747846400
"1505","코스닥","080580","오킨스전자","IT H/W",17000,150,131761356000
"1506","코스닥","200710","에이디테크놀로지","IT H/W",24200,-150,319446364600
"1507","코스닥","200230","텔콘RF제약","IT H/W",7210,-620,615570924220
"1508","코스닥","192440","슈피겐코리아","IT H/W",67000,600,416496321000
"1509","코스닥","182690","테라셈","IT H/W",1550,-30,32802879400
"1510","코스닥","143540","영우디에스피","IT H/W",1545,-20,61472248335
"1511","코스닥","192410","감마누","IT H/W",3145,-60,74926495725
"1512","코스닥","187270","신화콘텍","IT H/W",2670,110,27084066150
"1513","코스닥","059120","아진엑스텍","IT H/W",5750,10,56054427000
"1514","코스닥","096040","이트론","IT H/W",268,0,93692464464
"1515","코스닥","052420","오성첨단소재","IT H/W",4235,-185,262426962875
"1516","코스닥","138080","오이솔루션","IT H/W",51200,-1000,543953664000
"1517","코스닥","154040","솔루에타","IT H/W",3400,-35,44132496400
"1518","코스닥","049080","기가레인","IT H/W",1910,-45,105191540550
"1519","코스닥","134580","디엠티","IT H/W",1995,0,22443750000
"1520","코스닥","171010","램테크놀러지","IT H/W",6450,0,74864943600
"1521","코스닥","161570","THE MIDONG","IT H/W",2895,-245,39927220470
"1522","코스닥","076610","해성옵틱스","IT H/W",1720,-120,54899501800
"1523","코스닥","131970","테스나","IT H/W",38850,-1150,573409566450
"1524","코스닥","170920","엘티씨","IT H/W",12000,-350,90239316000
"1525","코스닥","170790","파이오링크","IT H/W",14500,-600,99416785000
"1526","코스닥","097800","윈팩","IT H/W",1695,-80,64085741415
"1527","코스닥","114810","아이원스","IT H/W",8470,-230,113632833930
"1528","코스닥","153490","우리이앤엘","IT H/W",970,-30,4.8403e+10
"1529","코스닥","159910","스킨앤스킨","IT H/W",263,0,36570869305
"1530","코스닥","155650","와이엠씨","IT H/W",10600,-50,211728194800
"1531","코스닥","149950","아바텍","IT H/W",8870,20,138438525000
"1532","코스닥","121850","코이즈","IT H/W",1260,-30,19418511420
"1533","코스닥","151910","나노스","IT H/W",3735,-90,555115671045
"1534","코스닥","097520","엠씨넥스","IT H/W",34950,-750,624328695900
"1535","코스닥","141000","비아트론","IT H/W",9180,-60,111213037800
"1536","코스닥","096630","에스코넥","IT H/W",2600,100,169690882400
"1537","코스닥","086520","에코프로","IT H/W",46100,1050,1018357805100
"1538","코스닥","052020","에스티큐브","IT H/W",8130,10,247030123170
"1539","코스닥","072950","빛샘전자","IT H/W",5370,-150,3.222e+10
"1540","코스닥","104830","원익머트리얼즈","IT H/W",26100,-450,329068800000
"1541","코스닥","121800","비덴트","IT H/W",5990,50,207724388710
"1542","코스닥","089530","에이티세미콘","IT H/W",904,46,87973494048
"1543","코스닥","089030","테크윙","IT H/W",18400,-100,355465662400
"1544","코스닥","115530","씨엔플러스","IT H/W",839,0,51648391135
"1545","코스닥","143160","아이디스","IT H/W",25400,-1100,272196306000
"1546","코스닥","040910","아이씨디","IT H/W",15500,-350,278199053000
"1547","코스닥","109080","옵티시스","IT H/W",8140,-70,45877040000
"1548","코스닥","138690","엘아이에스","IT H/W",7540,-40,120843361340
"1549","코스닥","131180","딜리","IT H/W",1700,-15,4.9895e+10
"1550","코스닥","061970","엘비세미콘","IT H/W",10600,100,464116675200
"1551","코스닥","033560","블루콤","IT H/W",7020,-200,126978089940
"1552","코스닥","131290","티에스이","IT H/W",32700,-50,361708728300
"1553","코스닥","064290","인텍플러스","IT H/W",13150,-250,165853875300
"1554","코스닥","131400","액트","IT H/W",5150,-100,117888881750
"1555","코스닥","096690","에이루트","IT H/W",5510,160,55266170580
"1556","코스닥","033170","시그네틱스","IT H/W",859,-6,73640626021
"1557","코스닥","123860","아나패스","IT H/W",21100,-1800,213694470000
"1558","코스닥","119830","아이텍","IT H/W",7190,-300,95205982360
"1559","코스닥","068940","아이씨케이","IT H/W",4540,-100,141555937880
"1560","코스닥","117670","알파홀딩스","IT H/W",4335,-45,86122768740
"1561","코스닥","068240","다원시스","IT H/W",20700,-300,558864706500
"1562","코스닥","122990","와이솔","IT H/W",15050,-250,423987712050
"1563","코스닥","114120","크루셜텍","IT H/W",1545,-95,32385231675
"1564","코스닥","121890","에스디시스템","IT H/W",739,0,7101198800
"1565","코스닥","108320","실리콘웍스","IT H/W",47500,-850,772554250000
"1566","코스닥","115610","이미지스","IT H/W",2880,-155,22087088640
"1567","코스닥","106080","하이소닉","IT H/W",3330,0,49168439010
"1568","코스닥","114570","지스마트글로벌","IT H/W",620,0,7030424280
"1569","코스닥","101330","모베이스","IT H/W",3105,-45,74390173740
"1570","코스닥","115440","우리넷","IT H/W",8810,-140,80496476640
"1571","코스닥","099520","ITX-AI","IT H/W",3105,-25,90981725715
"1572","코스닥","096640","멜파스","IT H/W",1370,55,39859733520
"1573","코스닥","115160","휴맥스","IT H/W",5100,0,135947405400
"1574","코스닥","082920","비츠로셀","IT H/W",17400,-200,374781244800
"1575","코스닥","052860","아이앤씨","IT H/W",4365,-85,76886436960
"1576","코스닥","102120","어보브반도체","IT H/W",10150,-200,177215477950
"1577","코스닥","043200","파루","IT H/W",2825,-150,109568887775
