"","일자","종목코드","종목명","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물  일련번호","총카운트"
"859",2020-10-16,"064550","바이오니아","-",25750,"-","-","1,355","19",0,0,859,NA
"860",2020-10-16,"065560","녹원씨엔아이","-",5220,"-","-","4,418","1.18",0,0,860,NA
"861",2020-10-16,"319400","엔에이치스팩14호","-",2010,"-","-","-","-",NA,NA,861,NA
"862",2020-10-16,"032680","소프트센","-",2050,"-","-","975","2.1",0,0,862,NA
"863",2020-10-16,"058110","멕아이씨에스","-",31200,"-","-","754","41.38",0,0,863,NA
"864",2020-10-16,"083310","엘오티베큠","-",15150,"143","105.94","9,277","1.63",0,0,864,NA
"865",2020-10-16,"196300","애니젠","-",13650,"-","-","2,989","4.57",0,0,865,NA
"866",2020-10-16,"297090","씨에스베어링","-",29200,"750","38.93","4,781","6.11",0,0,866,NA
"867",2020-10-16,"057500","SKC 솔믹스","-",5370,"6","895","1,559","3.44",0,0,867,NA
"868",2020-10-16,"060850","영림원소프트랩","-",13650,"714","19.12","1,578","8.65",25,0.18,868,NA
"869",2020-10-16,"214870","뉴지랩","-",15650,"-","-","2,710","5.77",0,0,869,NA
"870",2020-10-16,"016920","카스","-",2245,"140","16.04","1,893","1.19",10,0.45,870,NA
"871",2020-10-16,"042370","비츠로테크","-",8110,"746","10.87","6,932","1.17",50,0.62,871,NA
"872",2020-10-16,"065450","빅텍","-",7300,"77","94.81","1,520","4.8",0,0,872,NA
"873",2020-10-16,"101360","이엔드디","-",22850,"1,047","21.82","1,572","14.54",0,0,873,NA
"874",2020-10-16,"106240","파인테크닉스","-",4030,"8","503.75","1,327","3.04",0,0,874,NA
"875",2020-10-16,"144960","뉴파워프라즈마","-",7000,"135","51.85","3,269","2.14",0,0,875,NA
"876",2020-10-16,"246710","티앤알바이오팹","-",13750,"-","-","2,966","4.64",0,0,876,NA
"877",2020-10-16,"257370","명성티엔에스","-",13750,"79","174.05","6,005","2.29",0,0,877,NA
"878",2020-10-16,"337930","브랜드엑스코퍼레이션","-",12250,"537","22.81","852","14.38",0,0,878,NA
"879",2020-10-16,"023770","플레이위드","-",9340,"1,148","8.14","2,126","4.39",0,0,879,NA
"880",2020-10-16,"036710","심텍홀딩스","-",2250,"-","-","2,910","0.77",10,0.44,880,NA
"881",2020-10-16,"043090","큐브앤컴퍼니","관리종목",1495,"-","-","731","2.05",0,0,881,NA
"882",2020-10-16,"045660","에이텍","-",34450,"789","43.66","9,141","3.77",100,0.29,882,NA
"883",2020-10-16,"047080","한빛소프트","-",3830,"97","39.48","602","6.36",0,0,883,NA
"884",2020-10-16,"058420","제이웨이","관리종목",988,"-","-","578","1.71",0,0,884,NA
"885",2020-10-16,"065500","오리엔트정공","-",858,"-","-","424","2.02",0,0,885,NA
"886",2020-10-16,"069110","코스온","관리종목",4400,"-","-","4,765","0.92",0,0,886,NA
"887",2020-10-16,"097870","효성오앤비","-",7620,"227","33.57","7,275","1.05",0,0,887,NA
"888",2020-10-16,"159910","스킨앤스킨","관리종목",263,"-","-","282","0.93",0,0,888,NA
"889",2020-10-16,"256630","포인트엔지니어링","-",3185,"23","138.48","1,222","2.61",20,0.63,889,NA
"890",2020-10-16,"299170","IBKS제10호스팩","-",2765,"-","-","-","-",0,0,890,NA
"891",2020-10-16,"303030","지니틱스","-",2455,"15","163.67","844","2.91",0,0,891,NA
"892",2020-10-16,"323230","신한제5호스팩","-",2005,"-","-","-","-",NA,NA,892,NA
"893",2020-10-16,"019770","서연탑메탈","-",3540,"-","-","5,618","0.63",60,1.69,893,NA
"894",2020-10-16,"138360","에이씨티","관리종목",4480,"-","-","1,588","2.82",0,0,894,NA
"895",2020-10-16,"192410","감마누","-",3145,"711","4.42","17,361","0.18",0,0,895,NA
"896",2020-10-16,"050960","수산아이앤티","-",11350,"430","26.4","11,277","1.01",75,0.66,896,NA
"897",2020-10-16,"054210","이랜텍","-",5790,"571","10.14","7,484","0.77",100,1.73,897,NA
"898",2020-10-16,"054300","팬스타엔터프라이즈","-",712,"16","44.5","821","0.87",0,0,898,NA
"899",2020-10-16,"076610","해성옵틱스","-",1720,"-","-","1,957","0.88",0,0,899,NA
"900",2020-10-16,"246690","TS인베스트먼트","-",3690,"201","18.36","1,434","2.57",25,0.68,900,NA
"901",2020-10-16,"035620","바른손이앤에이","-",1430,"-","-","1,079","1.33",0,0,901,NA
"902",2020-10-16,"057680","티사이언티픽","-",4470,"54","82.78","890","5.02",0,0,902,NA
"903",2020-10-16,"177830","파버나인","-",5400,"-","-","4,104","1.32",0,0,903,NA
"904",2020-10-16,"225530","보광산업","-",7210,"175","41.2","1,889","3.82",50,0.69,904,NA
"905",2020-10-16,"298540","더네이쳐홀딩스","-",38650,"3,167","12.2","12,200","3.17",0,0,905,NA
"906",2020-10-16,"024910","경창산업","-",1700,"-","-","2,134","0.8",0,0,906,NA
"907",2020-10-16,"082210","옵트론텍","-",6750,"461","14.64","4,750","1.42",30,0.44,907,NA
"908",2020-10-16,"036690","코맥스","-",5150,"260","19.81","4,625","1.11",50,0.97,908,NA
"909",2020-10-16,"040910","아이씨디","-",15500,"701","22.11","8,394","1.85",150,0.97,909,NA
"910",2020-10-16,"293780","압타바이오","-",36800,"-","-","6,907","5.33",0,0,910,NA
"911",2020-10-16,"332370","아이디피","-",8440,"680","12.41","4,385","1.92",0,0,911,NA
"912",2020-10-16,"082850","우리바이오","-",3145,"107","29.39","2,078","1.51",0,0,912,NA
"913",2020-10-16,"091580","상신이디피","-",11600,"380","30.53","4,905","2.36",50,0.43,913,NA
"914",2020-10-16,"130500","GH신소재","-",5900,"204","28.92","3,899","1.51",0,0,914,NA
"915",2020-10-16,"185490","아이진","-",11750,"-","-","1,634","7.19",0,0,915,NA
"916",2020-10-16,"217820","엔에스","-",13900,"693","20.06","3,288","4.23",80,0.58,916,NA
"917",2020-10-16,"220100","퓨쳐켐","-",12150,"-","-","1,421","8.55",0,0,917,NA
"918",2020-10-16,"258790","소프트캠프","-",2555,"26","98.27","401","6.37",0,0,918,NA
"919",2020-10-16,"054090","삼진엘앤디","-",3105,"24","129.38","3,698","0.84",75,2.42,919,NA
"920",2020-10-16,"054410","케이피티유","-",5410,"-","-","6,500","0.83",0,0,920,NA
"921",2020-10-16,"068330","일신바이오","-",6780,"109","62.2","908","7.47",7,0.1,921,NA
"922",2020-10-16,"078590","OQP","관리종목",4245,"-","-","442","9.6",0,0,922,NA
"923",2020-10-16,"217600","켐온","-",3410,"32","106.56","581","5.87",0,0,923,NA
"924",2020-10-16,"222080","씨아이에스","-",7050,"212","33.25","926","7.61",0,0,924,NA
"925",2020-10-16,"242040","나무기술","-",3460,"131","26.41","592","5.84",0,0,925,NA
"926",2020-10-16,"001840","이화공영","-",5400,"14","385.71","2,157","2.5",10,0.19,926,NA
"927",2020-10-16,"064800","젬백스링크","-",1230,"54","22.78","1,839","0.67",10,0.81,927,NA
"928",2020-10-16,"065370","위세아이텍","-",17950,"784","22.9","3,255","5.51",50,0.28,928,NA
"929",2020-10-16,"120240","대정화금","-",27150,"855","31.75","17,078","1.59",300,1.1,929,NA
"930",2020-10-16,"217730","강스템바이오텍","-",8350,"-","-","2,936","2.84",0,0,930,NA
"931",2020-10-16,"219550","MP한강","-",1270,"-","-","536","2.37",0,0,931,NA
"932",2020-10-16,"256840","한국비엔씨","-",4670,"-","-","558","8.37",0,0,932,NA
"933",2020-10-16,"263770","유에스티","-",5050,"108","46.76","1,957","2.58",0,0,933,NA
"934",2020-10-16,"284620","카이노스메드","-",4300,"-","-","-","-",0,0,934,NA
"935",2020-10-16,"318000","한국바이오젠","-",7650,"-","-","3,159","2.42",50,0.65,935,NA
"936",2020-10-16,"027580","상보","-",1325,"-","-","631","2.1",0,0,936,NA
"937",2020-10-16,"039670","한류타임즈","관리종목",3680,"-","-","-","-",0,0,937,NA
"938",2020-10-16,"058400","KNN","-",1890,"61","30.98","1,479","1.28",20,1.06,938,NA
"939",2020-10-16,"093380","풍강","-",3230,"114","28.33","6,168","0.52",60,1.86,939,NA
"940",2020-10-16,"097780","에스맥","-",1965,"-","-","950","2.07",0,0,940,NA
"941",2020-10-16,"099320","쎄트렉아이","-",24250,"992","24.45","8,775","2.76",210,0.87,941,NA
"942",2020-10-16,"101490","에스앤에스텍","-",37400,"528","70.83","4,489","8.33",50,0.13,942,NA
"943",2020-10-16,"215380","우정바이오","-",8750,"28","312.5","2,555","3.42",0,0,943,NA
"944",2020-10-16,"251370","와이엠티","-",16200,"900","18","5,222","3.1",0,0,944,NA
"945",2020-10-16,"322780","DB금융스팩7호","-",2045,"-","-","-","-",NA,NA,945,NA
"946",2020-10-16,"353490","미래에셋대우스팩 5호","-",2190,"-","-","-","-",NA,NA,946,NA
"947",2020-10-16,"014940","오리엔탈정공","-",2280,"77","29.61","689","3.31",0,0,947,NA
"948",2020-10-16,"018620","우진비앤지","-",3145,"-","-","1,050","3",0,0,948,NA
"949",2020-10-16,"057540","옴니시스템","-",2910,"463","6.29","2,326","1.25",0,0,949,NA
"950",2020-10-16,"067010","이씨에스","-",4460,"308","14.48","3,645","1.22",100,2.24,950,NA
"951",2020-10-16,"203450","유니온커뮤니티","-",3730,"299","12.47","2,360","1.58",70,1.88,951,NA
"952",2020-10-16,"208860","엔지스테크널러지","관리종목",4370,"-","-","955","4.58",0,0,952,NA
"953",2020-10-16,"217270","넵튠","-",12400,"-","-","2,945","4.21",0,0,953,NA
"954",2020-10-16,"263800","데이타솔루션","-",7990,"-","-","1,623","4.92",0,0,954,NA
"955",2020-10-16,"304100","솔트룩스","-",37900,"249","152.21","9,100","4.16",0,0,955,NA
"956",2020-10-16,"013810","스페코","-",9150,"632","14.48","2,614","3.5",0,0,956,NA
"957",2020-10-16,"049180","셀루메드","관리종목",5980,"-","-","213","28.08",0,0,957,NA
"958",2020-10-16,"050090","휘닉스소재","-",611,"-","-","395","1.55",0,0,958,NA
"959",2020-10-16,"109820","진매트릭스","-",15400,"-","-","826","18.64",0,0,959,NA
"960",2020-10-16,"173130","오파스넷","-",9680,"-","-","4,392","2.2",0,0,960,NA
"961",2020-10-16,"057030","YBM넷","-",8130,"110","73.91","2,583","3.15",0,0,961,NA
"962",2020-10-16,"133750","메가엠디","-",3690,"19","194.21","2,483","1.49",50,1.36,962,NA
"963",2020-10-16,"142280","녹십자엠에스","-",16200,"-","-","2,348","6.9",0,0,963,NA
"964",2020-10-16,"208140","정다운","-",2365,"37","63.92","2,108","1.12",0,0,964,NA
"965",2020-10-16,"250000","보라티알","-",12450,"503","24.75","8,180","1.52",150,1.2,965,NA
"966",2020-10-16,"310200","애니플러스","-",1490,"-","-","1,881","0.79",0,0,966,NA
"967",2020-10-16,"067570","엔브이에이치코리아","-",4160,"364","11.43","4,904","0.85",50,1.2,967,NA
"968",2020-10-16,"094840","슈프리마에이치큐","-",6180,"821","7.53","13,936","0.44",0,0,968,NA
"969",2020-10-16,"238120","얼라인드","-",11000,"16","687.5","2,918","3.77",0,0,969,NA
"970",2020-10-16,"270520","지엔원에너지","-",2900,"14","207.14","1,869","1.55",0,0,970,NA
"971",2020-10-16,"058530","슈펙스비앤피","관리종목",162,"-","-","541","0.3",0,0,971,NA
"972",2020-10-16,"123010","아이에이네트웍스","-",1765,"-","-","222","7.95",0,0,972,NA
"973",2020-10-16,"291210","한국제7호스팩","-",2040,"-","-","-","-",0,0,973,NA
"974",2020-10-16,"307750","대신밸런스제6호스팩","-",3775,"-","-","-","-",NA,NA,974,NA
"975",2020-10-16,"029480","바른테크놀로지","-",1120,"-","-","365","3.07",0,0,975,NA
"976",2020-10-16,"043590","크로바하이텍","관리종목",1490,"-","-","688","2.17",0,0,976,NA
"977",2020-10-16,"064090","에프앤리퍼블릭","-",395,"-","-","423","0.93",0,0,977,NA
"978",2020-10-16,"127120","디엔에이링크","-",24200,"-","-","842","28.74",0,0,978,NA
"979",2020-10-16,"204840","지엘팜텍","-",916,"-","-","62","14.77",0,0,979,NA
"980",2020-10-16,"215090","이디티","-",845,"-","-","778","1.09",0,0,980,NA
"981",2020-10-16,"060300","레드로버","관리종목",610,"-","-","104","5.87",0,0,981,NA
"982",2020-10-16,"078600","대주전자재료","-",40950,"-","-","5,269","7.77",0,0,982,NA
"983",2020-10-16,"106520","디지탈옵틱","-",849,"-","-","637","1.33",0,0,983,NA
"984",2020-10-16,"164060","이루다","-",13150,"505","26.04","2,456","5.35",0,0,984,NA
"985",2020-10-16,"037400","우리조명","-",1785,"53","33.68","2,799","0.64",0,0,985,NA
"986",2020-10-16,"094860","코닉글로리","-",2265,"-","-","214","10.58",0,0,986,NA
"987",2020-10-16,"115160","휴맥스","-",5100,"850","6","16,662","0.31",0,0,987,NA
"988",2020-10-16,"140860","파크시스템스","-",65600,"1,277","51.37","6,656","9.86",120,0.18,988,NA
"989",2020-10-16,"305090","마이크로디지탈","-",20450,"-","-","2,453","8.34",0,0,989,NA
"990",2020-10-16,"036180","에이프런티어","관리종목",1205,"-","-","1,342","0.9",0,0,990,NA
"991",2020-10-16,"038160","팍스넷","관리종목",862,"-","-","1,132","0.76",0,0,991,NA
"992",2020-10-16,"051980","센트럴바이오","-",1620,"-","-","528","3.07",0,0,992,NA
"993",2020-10-16,"182360","큐브엔터","-",3945,"37","106.62","663","5.95",0,0,993,NA
"994",2020-10-16,"229000","젠큐릭스","-",18500,"-","-","29","637.93",0,0,994,NA
"995",2020-10-16,"253840","수젠텍","-",31250,"-","-","1,838","17",0,0,995,NA
"996",2020-10-16,"289010","아이스크림에듀","-",8290,"417","19.88","5,793","1.43",100,1.21,996,NA
"997",2020-10-16,"357780","솔브레인","-",231200,"-","-","-","-",NA,NA,997,NA
"998",2020-10-16,"032300","한국파마","-",30200,"629","48.01","3,028","9.97",50,0.17,998,NA
"999",2020-10-16,"042500","링네트","-",6250,"571","10.95","3,814","1.64",0,0,999,NA
"1000",2020-10-16,"044480","경남바이오파마","관리종목",3440,"-","-","3,458","0.99",0,0,1000,NA
"1001",2020-10-16,"083660","CSA 코스믹","관리종목",3110,"-","-","836","3.72",0,0,1001,NA
"1002",2020-10-16,"090850","이지웰","-",9400,"243","38.68","1,650","5.7",90,0.96,1002,NA
"1003",2020-10-16,"126880","제이엔케이히터","-",8880,"357","24.87","4,014","2.21",0,0,1003,NA
"1004",2020-10-16,"179900","유티아이","-",12600,"317","39.75","3,900","3.23",100,0.79,1004,NA
"1005",2020-10-16,"226400","오스테오닉","-",2860,"40","71.5","2,295","1.25",0,0,1005,NA
"1006",2020-10-16,"227100","디자인","-",7280,"-","-","4,597","1.58",0,0,1006,NA
"1007",2020-10-16,"347740","피엔케이피부임상연구센타","-",21400,"973","21.99","3,767","5.68",0,0,1007,NA
"1008",2020-10-16,"083930","아바코","-",9490,"1,364","6.96","8,150","1.16",300,3.16,1008,NA
"1009",2020-10-16,"086390","유니테스트","-",25800,"1,259","20.49","7,543","3.42",250,0.97,1009,NA
"1010",2020-10-16,"086890","이수앱지스","-",7900,"-","-","2,073","3.81",0,0,1010,NA
"1011",2020-10-16,"030960","양지사","-",10700,"169","63.31","4,261","2.51",50,0.47,1011,NA
"1012",2020-10-16,"053290","NE능률","-",2740,"59","46.44","3,886","0.71",0,0,1012,NA
"1013",2020-10-16,"053950","경남제약","-",9350,"-","-","3,588","2.61",0,0,1013,NA
"1014",2020-10-16,"095500","미래나노텍","-",2650,"44","60.23","6,611","0.4",0,0,1014,NA
"1015",2020-10-16,"136540","윈스","-",18300,"1,323","13.83","9,299","1.97",350,1.91,1015,NA
"1016",2020-10-16,"187420","제노포커스","-",13950,"-","-","2,358","5.92",0,0,1016,NA
"1017",2020-10-16,"217330","싸이토젠","-",34550,"-","-","3,181","10.86",0,0,1017,NA
"1018",2020-10-16,"265560","영화테크","-",18500,"-","-","8,466","2.19",50,0.27,1018,NA
"1019",2020-10-16,"053280","예스24","-",13300,"-","-","3,715","3.58",200,1.5,1019,NA
"1020",2020-10-16,"089890","코세스","-",6740,"383","17.6","1,608","4.19",0,0,1020,NA
"1021",2020-10-16,"096690","에이루트","-",5510,"350","15.74","13,630","0.4",0,0,1021,NA
"1022",2020-10-16,"099220","SDN","-",4600,"93","49.46","1,642","2.8",0,0,1022,NA
"1023",2020-10-16,"100090","삼강엠앤티","-",16500,"-","-","4,829","3.42",0,0,1023,NA
"1024",2020-10-16,"122350","삼기오토모티브","-",3125,"53","58.96","3,682","0.85",0,0,1024,NA
"1025",2020-10-16,"137400","피엔티","-",20550,"-","-","4,258","4.83",0,0,1025,NA
"1026",2020-10-16,"261200","덴티스","-",1750,"-","-","-","-",0,0,1026,NA
"1027",2020-10-16,"290120","대유에이피","-",6800,"733","9.28","4,288","1.59",200,2.94,1027,NA
"1028",2020-10-16,"291650","압타머사이언스","-",21400,"-","-","924","23.16",0,0,1028,NA
"1029",2020-10-16,"331920","셀레믹스","-",22700,"-","-","800","28.38",0,0,1029,NA
"1030",2020-10-16,"039560","다산네트웍스","-",11750,"51","230.39","5,002","2.35",0,0,1030,NA
"1031",2020-10-16,"050320","아래스","관리종목",990,"-","-","60","16.5",0,0,1031,NA
"1032",2020-10-16,"053030","바이넥스","-",26300,"273","96.34","5,056","5.2",0,0,1032,NA
"1033",2020-10-16,"122450","KMH","-",22550,"668","33.76","9,669","2.33",70,0.31,1033,NA
"1034",2020-10-16,"307180","아이엘사이언스","-",3250,"-","-","621","5.23",0,0,1034,NA
"1035",2020-10-16,"333430","미래에셋대우스팩4호","-",2050,"-","-","-","-",NA,NA,1035,NA
"1036",2020-10-16,"340360","유안타제6호스팩","-",1995,"-","-","-","-",NA,NA,1036,NA
"1037",2020-10-16,"039310","세중","-",2510,"123","20.41","4,462","0.56",0,0,1037,NA
"1038",2020-10-16,"050110","캠시스","-",2995,"31","96.61","1,566","1.91",0,0,1038,NA
"1039",2020-10-16,"068930","디지털대성","-",6560,"762","8.61","3,693","1.78",300,4.57,1039,NA
"1040",2020-10-16,"080420","모다이노칩","-",4275,"77","55.52","4,320","0.99",0,0,1040,NA
"1041",2020-10-16,"080580","오킨스전자","-",17000,"35","485.71","3,690","4.61",0,0,1041,NA
"1042",2020-10-16,"089150","케이씨티","-",6160,"50","123.2","2,151","2.86",60,0.97,1042,NA
"1043",2020-10-16,"189980","흥국에프엔비","-",1650,"151","10.93","1,745","0.95",30,1.82,1043,NA
"1044",2020-10-16,"287410","유안타제3호스팩","-",2070,"-","-","-","-",0,0,1044,NA
"1045",2020-10-16,"299900","위지윅스튜디오","-",4375,"204","21.45","1,978","2.21",0,0,1045,NA
"1046",2020-10-16,"347770","핌스","-",15500,"1,043","14.86","2,593","5.98",0,0,1046,NA
"1047",2020-10-16,"355150","교보10호스팩","-",2030,"-","-","-","-",NA,NA,1047,NA
"1048",2020-10-16,"033830","티비씨","-",1005,"59","17.03","1,107","0.91",16,1.59,1048,NA
"1049",2020-10-16,"036890","진성티이씨","-",10850,"1,102","9.85","6,213","1.75",200,1.84,1049,NA
"1050",2020-10-16,"064820","케이프","-",5030,"260","19.35","5,801","0.87",0,0,1050,NA
"1051",2020-10-16,"078650","코렌","-",847,"-","-","1,030","0.82",0,0,1051,NA
"1052",2020-10-16,"080530","코디","-",1805,"-","-","1,852","0.97",0,0,1052,NA
"1053",2020-10-16,"114120","크루셜텍","관리종목",1545,"-","-","3,562","0.43",0,0,1053,NA
"1054",2020-10-16,"131100","스카이이앤엠","-",2440,"-","-","1,239","1.97",0,0,1054,NA
"1055",2020-10-16,"310840","엔에이치스팩13호","-",2035,"-","-","-","-",NA,NA,1055,NA
"1056",2020-10-16,"318410","비비씨","-",19550,"1,957","9.99","6,483","3.02",0,0,1056,NA
"1057",2020-10-16,"018680","서울제약","-",10300,"28","367.86","5,958","1.73",15,0.15,1057,NA
"1058",2020-10-16,"039230","에이아이비트","관리종목",181,"-","-","483","0.37",0,0,1058,NA
"1059",2020-10-16,"053700","삼보모터스","-",6420,"-","-","12,158","0.53",0,0,1059,NA
"1060",2020-10-16,"054630","에이디칩스","-",799,"-","-","683","1.17",0,0,1060,NA
"1061",2020-10-16,"080720","한국유니온제약","-",20150,"65","310","9,084","2.22",0,0,1061,NA
"1062",2020-10-16,"134060","이퓨쳐","-",19150,"381","50.26","3,856","4.97",0,0,1062,NA
"1063",2020-10-16,"153710","옵티팜","-",19200,"-","-","2,477","7.75",0,0,1063,NA
"1064",2020-10-16,"156100","엘앤케이바이오","-",10900,"-","-","2,343","4.65",0,0,1064,NA
"1065",2020-10-16,"170030","현대공업","-",9420,"272","34.63","6,642","1.42",66,0.7,1065,NA
"1066",2020-10-16,"208340","파멥신","-",20000,"-","-","4,904","4.08",0,0,1066,NA
"1067",2020-10-16,"323990","박셀바이오","-",22550,"-","-","1,394","16.18",0,0,1067,NA
"1068",2020-10-16,"009730","코센","관리종목",905,"-","-","230","3.93",0,0,1068,NA
"1069",2020-10-16,"047820","초록뱀","-",2430,"99","24.55","874","2.78",0,0,1069,NA
