"","종목코드","종목명","시장구분","산업분류","현재가.종가.","전일대비","시가총액.원.","일자","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물..일련번호","총카운트"
"1266","012200","계양전기","코스피","기계",3255,-55,1.06113e+11,"2020-10-16","-",3255,"4","813.75","5,425","0.6",35,1.08,1561,NA
"1267","054180","메디콕스","코스닥","운송장비·부품",2560,-140,105925268480,"2020-10-16","-",2560,"-","-","756","3.39",0,0,1402,NA
"1268","215380","우정바이오","코스닥","기타서비스",8750,-100,105813102500,"2020-10-16","-",8750,"28","312.5","2,555","3.42",0,0,943,NA
"1269","089150","케이씨티","코스닥","IT S/W & SVC",6160,-310,1.05644e+11,"2020-10-16","-",6160,"50","123.2","2,151","2.86",60,0.97,1042,NA
"1270","290380","대유","코스닥","화학",11650,-250,105460460000,"2020-10-16","-",11650,"543","21.45","6,992","1.67",250,2.15,331,NA
"1271","089140","넥스턴","코스닥","비금속",8900,-270,105434028000,"2020-10-16","-",8900,"539","16.51","8,455","1.05",100,1.12,203,NA
"1272","049080","기가레인","코스닥","IT H/W",1910,-45,105191540550,"2020-10-16","-",1910,"-","-","526","3.63",0,0,1357,NA
"1273","204620","글로벌텍스프리","코스닥","금융",2710,-110,105135368690,"2020-10-16","-",2710,"163","16.63","1,953","1.39",0,0,745,NA
"1274","111870","삼본전자","코스닥","일반전기전자",1490,-45,105127845490,"2020-10-16","-",1490,"-","-","1,856","0.8",0,0,801,NA
"1275","211270","AP위성","코스닥","IT H/W",7000,-100,105103628000,"2020-10-16","-",7000,"51","137.25","5,479","1.28",70,1,298,NA
"1276","035620","바른손이앤에이","코스닥","오락·문화",1430,-25,105088559290,"2020-10-16","-",1430,"-","-","1,079","1.33",0,0,901,NA
"1277","078860","아이오케이","코스닥","오락·문화",2070,-65,105053621940,"2020-10-16","-",2070,"-","-","2,035","1.02",0,0,185,NA
"1278","318410","비비씨","코스닥","기타 제조",19550,-350,104762252650,"2020-10-16","-",19550,"1,957","9.99","6,483","3.02",0,0,1056,NA
"1279","005710","대원산업","코스닥","운송장비·부품",5220,-100,104596272000,"2020-10-16","-",5220,"1,950","2.68","15,540","0.34",125,2.39,5,NA
"1280","155660","DSR","코스피","철강금속",6530,-230,1.0448e+11,"2020-10-16","-",6530,"546","11.96","9,613","0.68",50,0.77,2020,NA
"1281","124500","아이티센","코스닥","IT S/W & SVC",5240,-70,104314424920,"2020-10-16","-",5240,"21","249.52","1,882","2.78",0,0,445,NA
"1282","317120","라닉스","코스닥","일반전기전자",11050,-300,104262275000,"2020-10-16","-",11050,"-","-","1,873","5.9",0,0,1141,NA
"1283","064240","홈캐스트","코스닥","IT H/W",3150,-80,104248481400,"2020-10-16","-",3150,"-","-","2,113","1.49",0,0,153,NA
"1284","049480","오픈베이스","코스닥","IT S/W & SVC",3310,-40,104008087730,"2020-10-16","-",3310,"51","64.9","2,062","1.61",15,0.45,108,NA
"1285","014940","오리엔탈정공","코스닥","기계·장비",2280,-115,103907947080,"2020-10-16","-",2280,"77","29.61","689","3.31",0,0,947,NA
"1286","072470","우리산업홀딩스","코스닥","운송장비·부품",5500,40,103880375500,"2020-10-16","-",5500,"10","550","6,836","0.8",25,0.45,563,NA
"1287","148250","알엔투테크놀로지","코스닥","IT H/W",14750,0,103800425750,"2020-10-16","-",14750,"135","109.26","4,500","3.28",50,0.34,274,NA
"1288","046940","우원개발","코스닥","건설",5730,-90,103566025500,"2020-10-16","-",5730,"818","7","4,666","1.23",0,0,549,NA
"1289","192250","케이사인","코스닥","IT S/W & SVC",1600,-30,103474011200,"2020-10-16","-",1600,"56","28.57","841","1.9",0,0,286,NA
"1290","035150","백산","코스피","화학",4270,-155,1.03334e+11,"2020-10-16","-",4270,"288","14.83","5,853","0.73",100,2.34,1611,NA
"1291","084730","팅크웨어","코스닥","IT H/W",9880,-270,103005738160,"2020-10-16","-",9880,"430","22.98","14,259","0.69",0,0,730,NA
"1292","012800","대창","코스피","철강금속",1130,40,102988763870,"2020-10-16","-",1130,"66","17.12","2,023","0.56",10,0.88,1563,NA
"1293","053690","한미글로벌","코스피","서비스업",9390,460,102891394500,"2020-10-16","-",9390,"2,222","4.23","10,777","0.87",200,2.13,1620,NA
"1294","000230","일동홀딩스","코스피","의약품",8900,-40,102709560000,"2020-10-16","-",8900,"-","-","11,931","0.75",100,1.12,1716,NA
"1295","186230","그린플러스","코스닥","금속",21200,-950,102690065200,"2020-10-16","-",21200,"667","31.78","7,566","2.8",0,0,1348,NA
"1296","119850","지엔씨에너지","코스닥","일반전기전자",6290,-240,102500758120,"2020-10-16","-",6290,"422","14.91","4,944","1.27",50,0.79,248,NA
"1297","222110","팬젠","코스닥","제약",10600,-600,102202878600,"2020-10-16","-",10600,"-","-","1,911","5.55",0,0,308,NA
"1298","033130","디지틀조선","코스닥","IT S/W & SVC",2750,-75,102066984250,"2020-10-16","-",2750,"92","29.89","2,070","1.33",30,1.09,64,NA
"1299","024810","이화전기","코스닥","IT H/W",142,-1,102000308544,"2020-10-16","-",142,"-","-","292","0.49",0,0,46,NA
"1300","164060","이루다","코스닥","의료·정밀기기",13150,-150,101689739000,"2020-10-16","-",13150,"505","26.04","2,456","5.35",0,0,984,NA
"1301","069510","에스텍","코스닥","일반전기전자",9290,-110,101353900000,"2020-10-16","-",9290,"2,045","4.54","14,115","0.66",600,6.46,173,NA
"1302","010960","삼호개발","코스피","건설업",4050,-5,1.0125e+11,"2020-10-16","-",4050,"907","4.47","7,624","0.53",190,4.69,1762,NA
"1303","000860","강남제비스코","코스피","화학",15550,-150,1.01075e+11,"2020-10-16","-",15550,"2,250","6.91","81,019","0.19",500,3.22,1436,NA
"1304","071670","에이테크솔루션","코스닥","기계·장비",10100,-800,1.01e+11,"2020-10-16","-",10100,"145","69.66","7,007","1.44",0,0,652,NA
"1305","001550","조비","코스피","화학",19450,-800,100989048550,"2020-10-16","-",19450,"-","-","9,237","2.11",0,0,1733,NA
"1306","026940","부국철강","코스피","철강금속",5040,-40,1.008e+11,"2020-10-16","-",5040,"92","54.78","5,627","0.9",75,1.49,1730,NA
"1307","198440","고려시멘트","코스닥","비금속",3150,-35,100736874000,"2020-10-16","-",3150,"106","29.72","2,766","1.14",15,0.48,289,NA
"1308","038340","UCI","코스닥","기타서비스",2720,-170,100603796800,"2020-10-16","관리종목",2720,"-","-","1,110","2.45",0,0,1120,NA
"1309","065500","오리엔트정공","코스닥","운송장비·부품",858,-42,100570094196,"2020-10-16","-",858,"-","-","424","2.02",0,0,885,NA
"1310","069540","라이트론","코스닥","IT H/W",5420,0,100561449660,"2020-10-16","관리종목",5420,"276","19.64","2,648","2.05",0,0,492,NA
"1311","033830","티비씨","코스닥","통신방송서비스",1005,-15,1.005e+11,"2020-10-16","-",1005,"59","17.03","1,107","0.91",16,1.59,1048,NA
"1312","026150","특수건설","코스닥","건설",6430,60,100473418180,"2020-10-16","-",6430,"52","123.65","5,689","1.13",0,0,615,NA
"1313","123570","이엠넷","코스닥","기타서비스",4510,-90,100465111780,"2020-10-16","-",4510,"322","14.01","2,617","1.72",30,0.67,254,NA
"1314","014580","태경비케이","코스피","비금속광물",3640,-110,100402484000,"2020-10-16","-",3640,"148","24.59","4,846","0.75",100,2.75,1755,NA
"1315","014990","인디에프","코스피","섬유의복",1700,-25,100186091500,"2020-10-16","-",1700,"-","-","1,063","1.6",0,0,1791,NA
"1316","009190","대양금속","코스피","철강금속",3385,-65,100080703515,"2020-10-16","-",3385,"230","14.72","1,907","1.78",0,0,1778,NA
"1317","056360","코위버","코스닥","IT H/W",10200,230,99927360000,"2020-10-16","-",10200,"2,208","4.62","12,111","0.84",200,1.96,136,NA
"1318","000650","천일고속","코스피","운수창고업",69900,2200,99902478000,"2020-10-16","-",69900,"506","138.14","35,686","1.96",5000,7.15,1720,NA
"1319","006220","제주은행","코스피","금융업",3105,-15,99759843270,"2020-10-16","-",3105,"796","3.9","15,491","0.2",100,3.22,1514,NA
"1320","114450","KPX생명과학","코스닥","제약",6650,-220,9.975e+10,"2020-10-16","-",6650,"80","83.12","4,024","1.65",0,0,243,NA
"1321","009200","무림페이퍼","코스피","종이목재",2390,30,99446250900,"2020-10-16","-",2390,"-","-","10,529","0.23",50,2.09,1541,NA
"1322","170790","파이오링크","코스닥","IT H/W",14500,-600,99416785000,"2020-10-16","-",14500,"868","16.71","5,640","2.57",100,0.69,487,NA
"1323","227840","현대코퍼레이션홀딩스","코스피","유통업",10900,250,99199112400,"2020-10-16","-",10900,"1,183","9.21","19,704","0.55",500,4.59,1675,NA
"1324","027970","세하","코스피","종이목재",1720,-5,99008354840,"2020-10-16","-",1720,"323","5.33","1,090","1.58",0,0,1909,NA
"1325","214270","퓨쳐스트림네트웍스","코스닥","출판·매체복제",981,-4,98959567896,"2020-10-16","-",981,"36","27.25","588","1.67",0,0,637,NA
"1326","265560","영화테크","코스닥","운송장비·부품",18500,-1450,98884165000,"2020-10-16","-",18500,"-","-","8,466","2.19",50,0.27,1018,NA
"1327","023000","삼원강재","코스피","운수장비",2470,-40,9.88e+10,"2020-10-16","-",2470,"261","9.46","5,249","0.47",115,4.66,1591,NA
"1328","012160","영흥","코스피","철강금속",1150,-20,98700485350,"2020-10-16","-",1150,"20","57.5","1,937","0.59",30,2.61,1739,NA
"1329","021080","에이티넘인베스트","코스닥","금융",2055,-75,9.864e+10,"2020-10-16","-",2055,"141","14.57","1,660","1.24",50,2.43,533,NA
"1330","006380","카프로","코스피","화학",2460,5,9.84e+10,"2020-10-16","-",2460,"-","-","4,613","0.53",0,0,1516,NA
"1331","194480","데브시스터즈","코스닥","IT S/W & SVC",8780,100,98374368600,"2020-10-16","-",8780,"-","-","9,195","0.95",0,0,288,NA
"1332","005430","한국공항","코스피","운수창고업",31050,0,98315322750,"2020-10-16","-",31050,"5,318","5.84","102,021","0.3",1000,3.22,1765,NA
"1333","010820","퍼스텍","코스피","기계",2040,0,98045378400,"2020-10-16","-",2040,"-","-","583","3.5",0,0,1859,NA
"1334","001260","남광토건","코스피","건설업",9970,-130,97991251670,"2020-10-16","-",9970,"394","25.3","5,379","1.85",0,0,1760,NA
"1335","038530","골드퍼시픽","코스닥","유통",1910,-245,97929304170,"2020-10-16","-",1910,"-","-","629","3.04",0,0,1355,NA
"1336","017040","광명전기","코스피","전기전자",2255,135,97726321825,"2020-10-16","-",2255,"185","12.19","2,255","1",15,0.67,1583,NA
"1337","141070","맥스로텍","코스닥","기계·장비",3090,-650,97709044500,"2020-10-16","-",3090,"-","-","969","3.19",0,0,1294,NA
"1338","053590","한국테크놀로지","코스닥","운송장비·부품",974,77,97674472226,"2020-10-16","-",974,"-","-","343","2.84",0,0,751,NA
"1339","022220","정산애강","코스닥","화학",1885,10,97632781415,"2020-10-16","-",1885,"222","8.49","1,603","1.18",0,0,38,NA
"1340","032980","바이온","코스닥","유통",1590,115,97471537860,"2020-10-16","-",1590,"-","-","630","2.52",0,0,1374,NA
"1341","007280","한국특수형강","코스피","철강금속",1830,-80,97433731080,"2020-10-16","-",1830,"-","-","2,085","0.88",0,0,2170,NA
"1342","010690","화신","코스피","운수장비",2790,-65,97427943900,"2020-10-16","-",2790,"202","13.81","8,582","0.33",50,1.79,1550,NA
"1343","123840","한일진공","코스닥","기계·장비",1515,-185,97423555155,"2020-10-16","-",1515,"-","-","1,803","0.84",0,0,1347,NA
"1344","036260","이매진아시아","코스닥","오락·문화",2220,0,97187539620,"2020-10-16","관리종목",2220,"-","-","278","7.99",0,0,413,NA
"1345","173940","에프엔씨엔터","코스닥","오락·문화",6750,510,96962940000,"2020-10-16","-",6750,"-","-","4,622","1.46",0,0,281,NA
"1346","040420","정상제이엘에스","코스닥","기타서비스",6180,-50,96887271360,"2020-10-16","-",6180,"514","12.02","4,080","1.51",430,6.96,91,NA
"1347","039830","오로라","코스닥","기타서비스",9000,-210,96866010000,"2020-10-16","-",9000,"368","24.46","9,867","0.91",200,2.22,88,NA
"1348","015230","대창단조","코스피","운수장비",33850,350,96716998550,"2020-10-16","-",33850,"5,197","6.51","63,622","0.53",1100,3.25,1571,NA
"1349","064800","젬백스링크","코스닥","유통",1230,-35,96635299320,"2020-10-16","-",1230,"54","22.78","1,839","0.67",10,0.81,927,NA
"1350","069920","아이에스이커머스","코스닥","유통",3740,-55,96590593880,"2020-10-16","-",3740,"-","-","1,949","1.92",0,0,561,NA
"1351","194370","제이에스코퍼레이션","코스피","기타제조",7240,20,96549751240,"2020-10-16","-",7240,"646","11.21","11,755","0.62",500,6.91,1991,NA
"1352","002070","비비안","코스피","섬유의복",3610,-135,96516562900,"2020-10-16","-",3610,"-","-","6,310","0.57",0,0,2082,NA
"1353","083420","그린케미칼","코스피","화학",4020,-75,9.648e+10,"2020-10-16","-",4020,"236","17.03","4,521","0.89",170,4.23,1847,NA
"1354","032560","황금에스티","코스피","철강금속",6890,-70,9.646e+10,"2020-10-16","-",6890,"1,795","3.84","18,579","0.37",100,1.45,1604,NA
"1355","016600","큐캐피탈","코스닥","금융",574,-6,96375703802,"2020-10-16","-",574,"37","15.51","798","0.72",0,0,521,NA
"1356","006910","보성파워텍","코스닥","금속",2090,150,96292693310,"2020-10-16","-",2090,"18","116.11","1,743","1.2",0,0,369,NA
"1357","001290","상상인증권","코스피","금융업",1000,-5,96108437000,"2020-10-16","-",1000,"-","-","1,587","0.63",0,0,1444,NA
"1358","020710","시공테크","코스닥","기타서비스",4780,5,95829296600,"2020-10-16","-",4780,"786","6.08","5,404","0.88",80,1.67,35,NA
"1359","025950","동신건설","코스닥","건설",11400,-1050,9.576e+10,"2020-10-16","-",11400,"100","114","10,388","1.1",0,0,796,NA
"1360","000300","대유플러스","코스피","전기전자",834,14,95566753956,"2020-10-16","-",834,"152","5.49","953","0.88",0,0,2048,NA
"1361","058630","엠게임","코스닥","IT S/W & SVC",4880,-95,95374119760,"2020-10-16","-",4880,"406","12.02","2,050","2.38",0,0,140,NA
"1362","119830","아이텍","코스닥","IT H/W",7190,-300,95205982360,"2020-10-16","-",7190,"-","-","5,276","1.36",0,0,1124,NA
"1363","042500","링네트","코스닥","IT S/W & SVC",6250,-350,95105487500,"2020-10-16","-",6250,"571","10.95","3,814","1.64",0,0,999,NA
"1364","006980","우성사료","코스피","음식료품",3075,-15,95017500000,"2020-10-16","-",3075,"464","6.63","5,612","0.55",15,0.49,1523,NA
"1365","047080","한빛소프트","코스닥","IT S/W & SVC",3830,-125,94906771880,"2020-10-16","-",3830,"97","39.48","602","6.36",0,0,883,NA
"1366","038070","서린바이오","코스닥","유통",11850,250,94808010600,"2020-10-16","-",11850,"1,146","10.34","7,467","1.59",100,0.84,503,NA
"1367","094940","푸른기술","코스닥","IT H/W",14350,150,94339798700,"2020-10-16","-",14350,"102","140.69","4,351","3.3",30,0.21,508,NA
"1368","008250","이건산업","코스피","종이목재",8600,-260,94192661000,"2020-10-16","-",8600,"73","117.81","16,294","0.53",200,2.33,1816,NA
"1369","025620","제이준코스메틱","코스피","화학",2550,0,94119046500,"2020-10-16","-",2550,"-","-","1,906","1.34",0,0,2063,NA
"1370","066900","디에이피","코스닥","IT H/W",4135,-25,94048519905,"2020-10-16","-",4135,"54","76.57","4,423","0.93",0,0,164,NA
"1371","073110","엘엠에스","코스닥","IT H/W",10550,-150,93850215250,"2020-10-16","-",10550,"1,603","6.58","13,986","0.75",250,2.37,565,NA
"1372","307930","컴퍼니케이","코스닥","금융",6010,-160,93816100000,"2020-10-16","-",6010,"604","9.95","3,280","1.83",160,2.66,676,NA
"1373","016740","두올","코스피","운수장비",3465,-190,93786046200,"2020-10-16","-",3465,"374","9.26","5,223","0.66",80,2.31,1580,NA
"1374","010600","웰바이오텍","코스피","유통업",2080,-5,93764667360,"2020-10-16","-",2080,"-","-","1,774","1.17",0,0,2042,NA
"1375","096040","이트론","코스닥","IT H/W",268,0,93692464464,"2020-10-16","-",268,"-","-","187","1.43",0,0,1148,NA
"1376","017550","수산중공업","코스피","기계",1735,-40,93664257805,"2020-10-16","-",1735,"3","578.33","1,859","0.93",10,0.58,1694,NA
"1377","060310","3S","코스닥","기계·장비",2085,-10,93413235435,"2020-10-16","-",2085,"-","-","745","2.8",0,0,436,NA
"1378","000500","가온전선","코스피","전기전자",22400,400,93191772800,"2020-10-16","-",22400,"1,391","16.1","61,708","0.36",600,2.68,2013,NA
"1379","013000","세우글로벌","코스피","유통업",3245,60,93147825595,"2020-10-16","-",3245,"3","1,081.67","1,387","2.34",0,0,2094,NA
"1380","011330","유니켐","코스피","기타제조",1355,-10,93102514765,"2020-10-16","-",1355,"235","5.77","1,238","1.09",0,0,2057,NA
"1381","036010","아비코전자","코스닥","일반전기전자",7000,-290,93050538000,"2020-10-16","-",7000,"-","-","7,706","0.91",70,1,1340,NA
"1382","006890","태경케미컬","코스피","화학",8010,-320,9.2916e+10,"2020-10-16","-",8010,"858","9.34","10,215","0.78",150,1.87,1908,NA
"1383","009440","KC그린홀딩스","코스피","금융업",4140,-80,92880817200,"2020-10-16","-",4140,"369","11.22","7,996","0.52",60,1.45,1544,NA
"1384","037230","한국팩키지","코스닥","종이·목재",3715,-435,9.2875e+10,"2020-10-16","-",3715,"72","51.6","1,591","2.34",35,0.94,1354,NA
"1385","040160","누리텔레콤","코스닥","IT S/W & SVC",7700,90,92827619500,"2020-10-16","-",7700,"761","10.12","5,666","1.36",50,0.65,89,NA
"1386","195500","마니커에프앤지","코스닥","음식료·담배",8620,-50,92820160000,"2020-10-16","-",8620,"337","25.58","3,535","2.44",0,0,620,NA
"1387","019440","세아특수강","코스피","철강금속",10800,0,9.2556e+10,"2020-10-16","-",10800,"1,304","8.28","37,014","0.29",900,8.33,1588,NA
"1388","225190","삼양옵틱스","코스닥","의료·정밀기기",9160,-30,92424400000,"2020-10-16","-",9160,"1,351","6.78","3,893","2.35",1000,10.92,747,NA
"1389","058430","포스코강판","코스피","철강금속",15400,-250,9.24e+10,"2020-10-16","-",15400,"446","34.53","36,256","0.42",400,2.6,1824,NA
