"","종목코드","종목명","종가","대비","등락률","시장구분","업종명","시가총액","EPS","PER","BPS","PBR","주당배당금","배당수익률"
"801","035610","솔본",9520,330,3.59,"KOSDAQ","기타서비스",260333891440,78,122.05,5130,1.86,0,0
"802","007210","벽산",3795,875,29.97,"KOSPI","비금속광물",260185200000,NA,NA,3390,1.12,0,0
"803","090350","노루페인트",13000,-900,-6.47,"KOSPI","화학",2.6e+11,923,14.08,15754,0.83,275,2.12
"804","011760","현대코퍼레이션",19650,-50,-0.25,"KOSPI","유통업",259949181900,1292,15.21,25722,0.76,600,3.05
"805","000540","흥국화재",4040,-150,-3.58,"KOSPI","보험",259540285800,510,7.92,10926,0.37,0,0
"806","317690","퀀타매트릭스",17500,0,0,"KOSDAQ","의료·정밀기기",258872670000,NA,NA,2372,7.38,0,0
"807","005720","넥센",4830,-65,-1.33,"KOSPI","화학",258617408910,1055,4.58,18028,0.27,80,1.66
"808","001130","대한제분",153000,500,0.33,"KOSPI","음식료품",2.5857e+11,10196,15.01,449614,0.34,2000,1.31
"809","102260","동성코퍼레이션",5850,60,1.04,"KOSPI","서비스업",257359120200,128,45.7,6198,0.94,200,3.42
"810","023900","풍국주정",20400,-150,-0.73,"KOSDAQ","음식료·담배",2.5704e+11,618,33.01,10607,1.92,160,0.78
"811","001270","부국증권",24750,-450,-1.79,"KOSPI","증권",256654678500,3070,8.06,36295,0.68,1200,4.85
"812","215360","우리산업",28100,350,1.26,"KOSDAQ","운송장비·부품",256613780300,802,35.04,12469,2.25,120,0.43
"813","015860","일진홀딩스",5190,70,1.37,"KOSPI","기타금융",256113436770,274,18.94,5815,0.89,100,1.93
"814","200670","휴메딕스",25650,-200,-0.77,"KOSDAQ","제약",255761126100,1094,23.45,11243,2.28,500,1.95
"815","035810","이지홀딩스",4585,20,0.44,"KOSDAQ","음식료·담배",255112256455,39,117.56,7110,0.64,50,1.09
"816","044450","KSS해운",10950,150,1.39,"KOSPI","운수창고업",253885386000,1034,10.59,12026,0.91,270,2.47
"817","023160","태광",9580,660,7.4,"KOSDAQ","금속",2.5387e+11,418,22.92,16280,0.59,100,1.04
"818","055490","테이팩스",53800,-800,-1.47,"KOSPI","화학",253809570000,1617,33.27,21349,2.52,0,0
"819","002030","아세아",115500,500,0.43,"KOSPI","서비스업",253063272000,25353,4.56,354657,0.33,1750,1.52
"820","207760","미스터블루",10200,50,0.49,"KOSDAQ","디지털컨텐츠",252568677000,495,20.61,1750,5.83,25,0.25
"821","033160","엠케이전자",11550,-100,-0.86,"KOSDAQ","반도체",251878807950,336,34.38,13992,0.83,40,0.35
"822","281740","레이크머티리얼즈",3830,-90,-2.3,"KOSDAQ","화학",251747998840,10,383,1836,2.09,0,0
"823","214260","라파스",29800,2500,9.16,"KOSDAQ","화학",251241296800,18,1655.56,5733,5.2,0,0
"824","308170","센트랄모텍",29150,-100,-0.34,"KOSPI","운수장비",250981500000,782,37.28,11636,2.51,0,0
"825","044490","태웅",12500,0,0,"KOSDAQ","금속",250092262500,NA,NA,28401,0.44,0,0
"826","003570","SNT중공업",7520,140,1.9,"KOSPI","운수장비",250060281440,622,12.09,18558,0.41,300,3.99
"827","225530","보광산업",6870,-430,-5.89,"KOSDAQ","비금속",249647054490,175,39.26,1889,3.64,50,0.73
"828","148150","세경하이테크",21400,-200,-0.93,"KOSDAQ","일반전기전자",249138800000,1991,10.75,11869,1.8,250,1.17
"829","004360","세방",12900,0,0,"KOSPI","운수창고업",249082101000,240,53.75,35497,0.36,175,1.36
"830","185490","아이진",21250,2600,13.94,"KOSDAQ","기타서비스",249014491250,NA,NA,1634,13,0,0
"831","033530","세종공업",8950,220,2.52,"KOSPI","운수장비",248997600950,257,34.82,16554,0.54,50,0.56
"832","065530","전파기지국",4700,-85,-1.78,"KOSDAQ","통신서비스",2.48442e+11,45,104.44,1322,3.56,50,1.06
"833","014620","성광벤드",8680,290,3.46,"KOSDAQ","금속",2.48248e+11,221,39.28,15359,0.57,100,1.15
"834","107590","미원홀딩스",107000,-2500,-2.28,"KOSPI","기타금융",2.4824e+11,6591,16.23,62937,1.7,400,0.37
"835","084650","랩지노믹스",21600,-750,-3.36,"KOSDAQ","기타서비스",247322095200,93,232.26,2922,7.39,0,0
"836","035150","백산",10200,-600,-5.56,"KOSPI","화학",2.4684e+11,288,35.42,5853,1.74,100,0.98
"837","004140","동방",6170,0,0,"KOSPI","운수창고업",246625796220,NA,NA,2695,2.29,0,0
"838","236810","엔비티",29050,3100,11.95,"KOSDAQ","기타서비스",246568062650,159,182.7,NA,NA,0,0
"839","123040","엠에스오토텍",7100,-70,-0.98,"KOSDAQ","운송장비·부품",246563148400,552,12.86,4849,1.46,75,1.06
"840","003580","넥스트사이언스",7340,-770,-9.49,"KOSPI","광업",246328799880,NA,NA,2692,2.73,0,0
"841","005810","풍산홀딩스",23650,150,0.64,"KOSPI","기타금융",246185337200,2544,9.3,62585,0.38,1400,5.92
"842","004560","현대비앤지스틸",16300,350,2.19,"KOSPI","철강금속",245784619300,1433,11.37,26531,0.61,100,0.61
"843","090850","이지웰",10350,0,0,"KOSDAQ","기타서비스",245774836350,243,42.59,1650,6.27,90,0.87
"844","023800","인지컨트롤스",16200,1700,11.72,"KOSPI","운수장비",245594073600,NA,NA,11832,1.37,100,0.62
"845","058110","멕아이씨에스",15300,600,4.08,"KOSDAQ","의료·정밀기기",245573109000,NA,NA,365,41.92,0,0
"846","092070","디엔에프",22750,-100,-0.44,"KOSDAQ","화학",244831587000,220,103.41,8388,2.71,0,0
"847","049180","셀루메드",6190,390,6.72,"KOSDAQ","제약",244461088140,NA,NA,213,29.06,0,0
"848","083450","GST",26200,-1000,-3.68,"KOSDAQ","반도체",244124919000,2010,13.03,10657,2.46,200,0.76
"849","229640","LS전선아시아",7960,70,0.89,"KOSPI","기타금융",243774036840,523,15.22,4591,1.73,180,2.26
"850","023600","삼보판지",15050,50,0.33,"KOSDAQ","종이·목재",243358500000,1784,8.44,21975,0.68,125,0.83
"851","306040","에스제이그룹",24650,-250,-1,"KOSDAQ","섬유·의류",243192660200,1824,13.51,7047,3.5,400,1.62
"852","023760","한국캐피탈",769,-8,-1.03,"KOSDAQ","금융",242703763944,118,6.52,897,0.86,25,3.25
"853","125210","아모그린텍",14700,-300,-2,"KOSDAQ","IT부품",242502813000,109,134.86,2317,6.34,0,0
"854","251970","펌텍코리아",19550,-50,-0.26,"KOSDAQ","화학",2.4242e+11,1714,11.41,11642,1.68,330,1.69
"855","011500","한농화성",15500,-150,-0.96,"KOSPI","화학",242374151000,652,23.77,7692,2.02,150,0.97
"856","129890","앱코",25000,0,0,"KOSDAQ","정보기기",242218300000,575,43.48,1337,18.7,0,0
"857","290670","대보마그네틱",32650,500,1.56,"KOSDAQ","기계·장비",242160152500,593,55.06,5448,5.99,0,0
"858","082800","비보존 헬스케어",1515,-20,-1.3,"KOSDAQ","반도체",242052436275,NA,NA,905,1.67,0,0
"859","004310","현대약품",7560,40,0.53,"KOSPI","의약품",2.4192e+11,42,180,2737,2.76,45,0.6
"860","224110","에이텍티앤",45300,6200,15.86,"KOSDAQ","정보기기",2.41902e+11,480,94.38,9164,4.94,0,0
"861","238090","앤디포스",4385,130,3.06,"KOSDAQ","비금속",241884168510,NA,NA,2185,2.01,0,0
"862","019210","와이지-원",7900,70,0.89,"KOSDAQ","금속",241533170100,41,192.68,10380,0.76,120,1.52
"863","042370","비츠로테크",9940,20,0.2,"KOSDAQ","금융",241312873060,746,13.32,6932,1.43,50,0.5
"864","068930","디지털대성",8130,30,0.37,"KOSDAQ","기타서비스",241111320570,762,10.67,3693,2.2,300,3.69
"865","008060","대덕",7100,20,0.28,"KOSPI","기타금융",240620065000,976,7.27,12786,0.56,300,4.23
"866","089140","넥스턴",20300,100,0.5,"KOSDAQ","비금속",240484356000,539,37.66,8455,2.4,100,0.49
"867","001340","백광산업",5350,30,0.56,"KOSPI","화학",240313477450,373,14.34,3726,1.44,75,1.4
"868","005390","신성통상",1670,10,0.6,"KOSPI","유통업",239993011300,51,32.75,1652,1.01,0,0
"869","338220","뷰노",22100,-400,-1.78,"KOSDAQ","소프트웨어",239897024900,NA,NA,610,36.23,0,0
"870","013030","하이록코리아",17600,750,4.45,"KOSDAQ","금속",239592883200,947,18.59,25087,0.7,500,2.84
"871","003030","세아제강지주",57800,400,0.7,"KOSPI","기타금융",239387774600,NA,NA,232984,0.25,1500,2.6
"872","159580","제로투세븐",11900,50,0.42,"KOSDAQ","유통",238388368400,473,25.16,3635,3.27,0,0
"873","001460","BYC",381500,1500,0.39,"KOSPI","섬유의복",238290622500,33265,11.47,517079,0.74,1100,0.29
"874","008700","아남전자",3085,-35,-1.12,"KOSPI","전기전자",237930069700,12,257.08,748,4.12,0,0
"875","003160","디아이",7550,50,0.67,"KOSPI","의료정밀",237800726750,23,328.26,4256,1.77,50,0.66
"876","010170","대한광통신",3220,35,1.1,"KOSDAQ","일반전기전자",237448032500,NA,NA,2433,1.32,0,0
"877","093230","이아이디",307,-3,-0.97,"KOSPI","유통업",237416160394,1,307,251,1.22,0,0
"878","067290","JW신약",5400,-20,-0.37,"KOSDAQ","제약",237259033200,33,163.64,1514,3.57,60,1.11
"879","012700","리드코프",8960,-90,-0.99,"KOSDAQ","유통",236957369600,1552,5.77,13926,0.64,150,1.67
"880","122640","예스티",14050,50,0.36,"KOSDAQ","반도체",236771738050,NA,NA,3924,3.58,0,0
"881","353810","이지바이오",6920,-30,-0.43,"KOSDAQ","음식료·담배",236606702400,NA,NA,NA,NA,0,0
"882","031980","피에스케이홀딩스",10950,300,2.82,"KOSDAQ","반도체",236108225250,950,11.53,15958,0.69,150,1.37
"883","304840","피플바이오",41800,650,1.58,"KOSDAQ","제약",236064246000,NA,NA,542,77.12,0,0
"884","194370","제이에스코퍼레이션",17650,-550,-3.02,"KOSPI","기타제조업",235373357650,646,27.32,11755,1.5,500,2.83
"885","267850","아시아나IDT",21200,-250,-1.17,"KOSPI","서비스업",2.3532e+11,NA,NA,12737,1.66,500,2.36
"886","070960","용평리조트",4880,0,0,"KOSPI","서비스업",234890665040,NA,NA,8222,0.59,0,0
"887","138490","코오롱플라스틱",6170,20,0.33,"KOSPI","화학",2.3446e+11,143,43.15,5200,1.19,70,1.13
"888","199820","제일전기공업",21100,100,0.48,"KOSDAQ","일반전기전자",2.34421e+11,1472,14.33,6617,3.19,125,0.59
"889","014470","부방",3900,-50,-1.27,"KOSDAQ","금융",234203814000,NA,NA,3040,1.28,20,0.51
"890","002900","동양물산",1710,-20,-1.16,"KOSPI","기계",234060636150,61,28.03,882,1.94,0,0
"891","024090","디씨엠",20000,800,4.17,"KOSPI","철강금속",2.34e+11,2385,8.39,14933,1.34,500,2.5
"892","023910","대한약품",38800,650,1.7,"KOSDAQ","제약",2.328e+11,4694,8.27,27796,1.4,400,1.03
"893","151860","KG ETS",6460,180,2.87,"KOSDAQ","기타서비스",2.3256e+11,2789,2.32,6733,0.96,110,1.7
"894","348350","위드텍",45650,-150,-0.33,"KOSDAQ","의료·정밀기기",232440670000,2969,15.38,12730,3.59,0,0
"895","102120","어보브반도체",13300,-300,-2.21,"KOSDAQ","반도체",232213384900,815,16.32,5175,2.57,200,1.5
"896","006220","제주은행",7220,-120,-1.63,"KOSPI","은행",231969748280,796,9.07,15491,0.47,100,1.39
"897","003200","일신방직",96300,1200,1.26,"KOSPI","섬유의복",2.3112e+11,3084,31.23,293218,0.33,1500,1.56
"898","005680","삼영전자",11550,100,0.87,"KOSPI","전기전자",2.31e+11,428,26.99,24220,0.48,250,2.16
"899","118990","모트렉스",5920,-70,-1.17,"KOSDAQ","운송장비·부품",230886150880,NA,NA,3099,1.91,0,0
"900","214180","민앤지",18600,-100,-0.53,"KOSDAQ","소프트웨어",229942053600,1380,13.48,9384,1.98,230,1.24
"901","061040","알에프텍",7950,-20,-0.25,"KOSDAQ","통신장비",229754348100,NA,NA,6140,1.29,0,0
"902","000680","LS네트웍스",2915,10,0.34,"KOSPI","유통업",229710791640,NA,NA,6590,0.44,0,0
"903","002170","삼양통상",76500,800,1.06,"KOSPI","기타제조업",2.295e+11,15112,5.06,109582,0.7,1000,1.31
"904","066980","이엔코퍼레이션",12750,1000,8.51,"KOSDAQ","디지털컨텐츠",228987692250,50,255,6200,2.06,0,0
"905","086820","바이오솔루션",28250,550,1.99,"KOSDAQ","제약",228582784500,NA,NA,5985,4.72,0,0
"906","288620","에스퓨얼셀",33200,400,1.22,"KOSDAQ","일반전기전자",228227291200,263,126.24,5422,6.12,50,0.15
"907","095570","AJ네트웍스",4870,-150,-2.99,"KOSPI","서비스업",228024576650,982,4.96,6802,0.72,300,6.16
"908","282880","코윈테크",24600,-400,-1.6,"KOSDAQ","기계·장비",227586703200,2118,11.61,10940,2.25,470,1.91
"909","094280","효성ITX",19600,50,0.26,"KOSPI","서비스업",226540720000,899,21.8,4162,4.71,500,2.55
"910","009160","SIMPAC",3460,15,0.44,"KOSPI","기계",226386125360,157,22.04,6743,0.51,60,1.73
"911","104540","코렌텍",19450,850,4.57,"KOSDAQ","의료·정밀기기",226121459900,246,79.07,2671,7.28,0,0
"912","211270","AP위성",15000,-350,-2.28,"KOSDAQ","통신장비",225934560000,51,294.12,5479,2.74,70,0.47
"913","063570","한국전자금융",6610,0,0,"KOSDAQ","금융",225716482080,150,44.07,4581,1.44,110,1.66
"914","110990","디아이티",11900,1200,11.21,"KOSDAQ","IT부품",2.2491e+11,713,16.69,9120,1.3,200,1.68
"915","068050","팬엔터테인먼트",8250,-170,-2.02,"KOSDAQ","오락·문화",224795851500,41,201.22,1756,4.7,0,0
"916","114810","아이원스",8810,-480,-5.17,"KOSDAQ","IT부품",224682962940,NA,NA,4788,1.84,0,0
"917","256940","케이피에스",14600,-400,-2.67,"KOSDAQ","반도체",224332036800,NA,NA,2357,6.19,0,0
"918","299030","하나기술",59600,-2200,-3.56,"KOSDAQ","기계·장비",224258469600,1112,53.6,2982,19.99,0,0
"919","027710","팜스토리",2010,-5,-0.25,"KOSDAQ","음식료·담배",223947366000,NA,NA,1454,1.38,25,1.24
"920","234690","녹십자웰빙",12600,100,0.8,"KOSDAQ","제약",223678677600,400,31.5,4685,2.69,80,0.63
"921","352700","씨앤투스성진",22350,0,0,"KOSDAQ","섬유·의류",223400117850,NA,NA,1835,12.18,0,0
"922","067080","대화제약",12000,150,1.27,"KOSDAQ","제약",223399800000,600,20,4354,2.76,150,1.25
"923","001570","금양",4665,-5,-0.11,"KOSPI","화학",223057497480,NA,NA,1535,3.04,0,0
"924","043370","평화정공",10600,50,0.47,"KOSDAQ","운송장비·부품",2.226e+11,1506,7.04,27452,0.39,180,1.7
"925","239610","에이치엘사이언스",43150,550,1.29,"KOSDAQ","음식료·담배",221883686200,3722,11.59,15065,2.86,400,0.93
"926","142280","녹십자엠에스",10500,520,5.21,"KOSDAQ","제약",221731471500,NA,NA,2348,4.47,0,0
"927","048870","시너지이노베이션",3015,-125,-3.98,"KOSDAQ","의료·정밀기기",221616703665,54,55.83,1153,2.61,0,0
"928","337930","브랜드엑스코퍼레이션",11600,-100,-0.85,"KOSDAQ","인터넷",221130428800,537,21.6,852,13.62,0,0
"929","037460","삼지전자",13550,-100,-0.73,"KOSDAQ","통신장비",221115973100,892,15.19,12357,1.1,140,1.03
"930","348030","모비릭스",23750,-1100,-4.43,"KOSDAQ","디지털컨텐츠",2.2097e+11,834,28.48,3362,7.06,0,0
"931","003920","남양유업",306000,500,0.16,"KOSPI","음식료품",2.2032e+11,34527,8.86,1028846,0.3,1000,0.33
"932","003120","일성신약",82800,100,0.12,"KOSPI","의약품",2.20248e+11,4859,17.04,129883,0.64,750,0.91
"933","246690","TS인베스트먼트",9050,350,4.02,"KOSDAQ","금융",220137032700,201,45.02,1434,6.31,25,0.28
"934","053300","한국정보인증",7050,-50,-0.7,"KOSDAQ","소프트웨어",219713250000,229,30.79,2735,2.58,100,1.42
"935","248170","샘표식품",48000,150,0.31,"KOSPI","음식료품",219277728000,5872,8.17,34375,1.4,200,0.42
"936","046120","오르비텍",9200,360,4.07,"KOSDAQ","기타서비스",218873271600,43,213.95,2877,3.2,0,0
"937","123420","선데이토즈",22850,150,0.66,"KOSDAQ","디지털컨텐츠",218670889700,318,71.86,14294,1.6,0,0
"938","068330","일신바이오",4940,0,0,"KOSDAQ","기계·장비",218427731600,109,45.32,908,5.44,7,0.14
"939","001070","대한방직",41200,-50,-0.12,"KOSPI","섬유의복",2.1836e+11,NA,NA,23893,1.72,0,0
"940","340930","유일에너테크",20600,-350,-1.67,"KOSDAQ","기계·장비",218154906400,1060,19.43,1277,16.13,0,0
"941","299910","베스파",27000,650,2.47,"KOSDAQ","디지털컨텐츠",217935576000,NA,NA,10465,2.58,0,0
"942","074430","아미노로직스",2480,50,2.06,"KOSDAQ","유통",217810573120,NA,NA,590,4.2,0,0
"943","264450","유비쿼스",21200,-50,-0.24,"KOSDAQ","통신장비",217208967200,1089,19.47,8612,2.46,450,2.12
"944","027830","대성창투",5430,0,0,"KOSDAQ","금융",2.172e+11,NA,NA,1250,4.34,0,0
"945","220100","퓨쳐켐",15900,-50,-0.31,"KOSDAQ","제약",216970938900,NA,NA,1421,11.19,0,0
"946","082210","옵트론텍",9150,-200,-2.14,"KOSDAQ","IT부품",216634951650,461,19.85,4750,1.93,30,0.33
"947","080220","제주반도체",6310,-90,-1.41,"KOSDAQ","반도체",215822412850,NA,NA,2430,2.6,0,0
"948","144620","코오롱머티리얼",3140,-10,-0.32,"KOSPI","화학",215588113900,NA,NA,1028,3.05,0,0
"949","356860","티엘비",43700,200,0.46,"KOSDAQ","일반전기전자",214842965500,2272,19.23,6680,6.54,70,0.16
"950","256630","포인트엔지니어링",3775,-65,-1.69,"KOSDAQ","금속",214819912175,23,164.13,1222,3.09,20,0.53
"951","066590","우수AMS",6030,-10,-0.17,"KOSDAQ","운송장비·부품",214777143000,11,548.18,2442,2.47,0,0
"952","054450","텔레칩스",15900,-150,-0.93,"KOSDAQ","반도체",214743984900,663,23.98,7624,2.09,120,0.75
"953","004440","삼일씨엔에스",16850,0,0,"KOSPI","비금속광물",214533306950,211,79.86,21895,0.77,38,0.23
"954","201490","미투온",6860,60,0.88,"KOSDAQ","디지털컨텐츠",214428302200,356,19.27,2252,3.05,0,0
"955","015890","태경산업",7320,-80,-1.08,"KOSPI","화학",213954450000,1023,7.16,8089,0.9,370,5.05
"956","067170","오텍",13900,300,2.21,"KOSDAQ","운송장비·부품",213943309500,719,19.33,9288,1.5,130,0.94
"957","021320","KCC건설",9960,740,8.03,"KOSDAQ","건설",2.13144e+11,1319,7.55,17642,0.56,150,1.51
"958","244920","에이플러스에셋",9410,510,5.73,"KOSPI","기타금융",212738391130,610,15.43,2262,4.16,15,0.16
"959","000970","한국주철관",9320,120,1.3,"KOSPI","철강금속",212500660000,585,15.93,11819,0.79,200,2.15
"960","068790","DMS",8630,-80,-0.92,"KOSDAQ","기계·장비",212065516430,768,11.24,7205,1.2,75,0.87
"961","210540","디와이파워",19200,0,0,"KOSPI","기계",212000793600,1729,11.1,15129,1.27,200,1.04
"962","014790","한라",5450,300,5.83,"KOSPI","건설업",211868433900,28,194.64,5322,1.02,0,0
"963","079940","가비아",15650,250,1.62,"KOSDAQ","인터넷",211833454600,826,18.95,5410,2.89,40,0.26
"964","033920","무학",7420,-150,-1.98,"KOSPI","음식료품",2.1147e+11,849,8.74,18067,0.41,0,0
"965","278650","노터스",27750,950,3.54,"KOSDAQ","기타서비스",211437462000,650,42.69,5581,4.97,0,0
"966","191420","테고사이언스",26050,200,0.77,"KOSDAQ","제약",211235125700,106,245.75,5914,4.4,0,0
"967","100700","세운메디칼",4815,-15,-0.31,"KOSDAQ","제약",2.10897e+11,219,21.99,2174,2.21,50,1.04
"968","245620","EDGC",4910,45,0.92,"KOSDAQ","기타서비스",210808547210,NA,NA,560,8.77,0,0
"969","101140","인바이오젠",4075,-190,-4.45,"KOSPI","유통업",210112692775,410,9.94,1664,2.45,0,0
"970","126700","하이비젼시스템",14050,-150,-1.06,"KOSDAQ","의료·정밀기기",209936673600,607,23.15,8297,1.69,50,0.36
"971","028100","동아지질",18250,200,1.11,"KOSPI","건설업",2.09875e+11,1686,10.82,16860,1.08,200,1.1
"972","045340","토탈소프트",24500,3500,16.67,"KOSDAQ","소프트웨어",209671980000,301,81.4,1313,18.66,0,0
"973","001250","GS글로벌",2535,-30,-1.17,"KOSPI","유통업",209223091740,NA,NA,4351,0.58,0,0
"974","136540","윈스",17150,-50,-0.29,"KOSDAQ","소프트웨어",209196780450,1323,12.96,9299,1.84,350,2.04
"975","228850","레이언스",12600,-150,-1.18,"KOSDAQ","의료·정밀기기",209046776400,933,13.5,11711,1.08,300,2.38
"976","095190","이엠코리아",5220,30,0.58,"KOSDAQ","기계·장비",208948900500,NA,NA,2076,2.51,0,0
"977","067990","도이치모터스",7180,-20,-0.28,"KOSDAQ","유통",208682521240,2036,3.53,8689,0.83,0,0
"978","128820","대성산업",4610,-150,-3.15,"KOSPI","유통업",208535553580,NA,NA,9118,0.51,0,0
"979","065450","빅텍",7250,-90,-1.23,"KOSDAQ","의료·정밀기기",207732800000,77,94.16,1520,4.77,0,0
"980","018120","진로발효",31350,-200,-0.63,"KOSDAQ","음식료·담배",207572112000,1961,15.99,11835,2.65,1350,4.31
"981","018310","삼목에스폼",14100,700,5.22,"KOSDAQ","금속",2.0727e+11,1112,12.68,23287,0.61,100,0.71
"982","108490","로보티즈",18400,800,4.55,"KOSDAQ","소프트웨어",207018400000,221,83.26,5454,3.37,0,0
"983","015360","예스코홀딩스",34250,350,1.03,"KOSPI","기타금융",2.055e+11,4611,7.43,91813,0.37,1750,5.11
