"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"1833","103840","우양","KOSDAQ","음식료·담배",5440,-130,-2.33,69947520000
"1834","046940","우원개발","KOSDAQ","건설",6010,-230,-3.69,108626843500
"1835","215380","우정바이오","KOSDAQ","기타서비스",7400,-260,-3.39,89487652400
"1836","065680","우주일렉트로","KOSDAQ","IT부품",39950,-400,-0.99,396872089000
"1837","018620","우진비앤지","KOSDAQ","제약",2600,-65,-2.44,71742834800
"1838","053080","원방테크","KOSDAQ","기계·장비",46000,-1250,-2.65,197530578000
"1839","032940","원익","KOSDAQ","유통",4695,-170,-3.49,85417214850
"1840","240810","원익IPS","KOSDAQ","반도체",47900,-2100,-4.2,2351118857900
"1841","074600","원익QnC","KOSDAQ","비금속",19950,-800,-3.86,524445600000
"1842","104830","원익머트리얼즈","KOSDAQ","반도체",34900,-550,-1.55,440019200000
"1843","014190","원익큐브","KOSDAQ","유통",2030,-80,-3.79,71861809180
"1844","030530","원익홀딩스","KOSDAQ","금융",6730,-370,-5.21,519811612130
"1845","012620","원일특강","KOSDAQ","금속",9200,-20,-0.22,4.048e+10
"1846","008370","원풍","KOSDAQ","화학",4490,-100,-2.18,5.388e+10
"1847","008290","원풍물산","KOSDAQ","섬유·의류",2625,-110,-4.02,106820907375
"1848","101160","월덱스","KOSDAQ","반도체",17400,-500,-2.79,287291278200
"1849","095270","웨이브일렉트로","KOSDAQ","IT부품",4535,-170,-3.61,66699029490
"1850","065950","웰크론","KOSDAQ","섬유·의류",4560,-220,-4.6,128734737120
"1851","076080","웰크론한텍","KOSDAQ","건설",3425,-200,-5.52,68431849350
"1852","196700","웹스","KOSDAQ","화학",1940,-20,-1.02,26575043440
"1853","069080","웹젠","KOSDAQ","디지털컨텐츠",35150,-1600,-4.35,1241177572600
"1854","053580","웹케시","KOSDAQ","금융",78500,1800,2.35,530946917500
"1855","071460","위니아딤채","KOSDAQ","일반전기전자",2760,0,0,99269734200
"1856","044340","위닉스","KOSDAQ","일반전기전자",22800,-1150,-4.8,407514090000
"1857","330350","위더스제약","KOSDAQ","제약",20050,-300,-1.47,176287920750
"1858","348350","위드텍","KOSDAQ","의료·정밀기기",47550,-2150,-4.33,242115090000
"1859","112040","위메이드","KOSDAQ","디지털컨텐츠",37950,-1250,-3.19,6.3756e+11
"1860","065370","위세아이텍","KOSDAQ","출판·매체복제",19850,-650,-3.17,88404178350
"1861","038620","위즈코프","KOSDAQ","유통",1325,-60,-4.33,53779146375
"1862","299900","위지윅스튜디오","KOSDAQ","오락·문화",9050,-830,-8.4,283224465050
"1863","036090","위지트","KOSDAQ","기계·장비",1295,-30,-2.26,116849643575
"1864","136540","윈스","KOSDAQ","소프트웨어",17150,-500,-2.83,209196780450
"1865","320000","윈텍","KOSDAQ","기계·장비",2845,-215,-7.03,52630076060
"1866","097800","윈팩","KOSDAQ","반도체",2285,-100,-4.19,87498476750
"1867","192390","윈하이텍","KOSDAQ","금속",3340,110,3.41,35594032640
"1868","313760","윌링스","KOSDAQ","일반전기전자",15750,-650,-3.96,76576500000
"1869","900340","윙입푸드","KOSDAQ","금융",1350,-30,-2.17,64764127800
"1870","036200","유니셈","KOSDAQ","반도체",12400,-550,-4.25,380236365200
"1871","018000","유니슨","KOSDAQ","기계·장비",4030,-315,-7.25,489048971060
"1872","203450","유니온커뮤니티","KOSDAQ","일반전기전자",4215,-190,-4.31,61872014505
"1873","011320","유니크","KOSDAQ","운송장비·부품",8850,-600,-6.35,170988150750
"1874","086390","유니테스트","KOSDAQ","반도체",23950,-800,-3.23,506162317700
"1875","241690","유니테크노","KOSDAQ","운송장비·부품",7760,-470,-5.71,92557555200
"1876","142210","유니트론텍","KOSDAQ","유통",7320,-540,-6.87,88408346760
"1877","048430","유라테크","KOSDAQ","일반전기전자",10550,-300,-2.76,1.21536e+11
"1878","206650","유바이오로직스","KOSDAQ","제약",19000,-1000,-5,662444348000
"1879","089850","유비벨록스","KOSDAQ","소프트웨어",10100,-800,-7.34,71868539700
"1880","032620","유비케어","KOSDAQ","소프트웨어",8310,-280,-3.26,433758225090
"1881","264450","유비쿼스","KOSDAQ","통신장비",21850,-600,-2.67,223868676100
"1882","078070","유비쿼스홀딩스","KOSDAQ","일반전기전자",23850,-850,-3.44,445914577800
"1883","024800","유성티엔에스","KOSDAQ","운송",2930,-75,-2.5,79735789400
"1884","054930","유신","KOSDAQ","기타서비스",15400,-1000,-6.1,4.62e+10
"1885","069330","유아이디","KOSDAQ","IT부품",1055,0,0,12541620560
"1886","049520","유아이엘","KOSDAQ","IT부품",3820,-95,-2.43,83218455520
"1887","287410","유안타제3호스팩","KOSDAQ","금융",3995,-250,-5.89,16918825000
"1888","313750","유안타제4호스팩","KOSDAQ","금융",2095,0,0,9741750000
"1889","336060","유안타제5호스팩","KOSDAQ","금융",2050,-5,-0.24,12156500000
"1890","340360","유안타제6호스팩","KOSDAQ","금융",1995,0,0,13655775000
"1891","367460","유안타제7호스팩","KOSDAQ","금융",2050,0,0,1.1275e+10
"1892","056090","유앤아이","KOSDAQ","의료·정밀기기",4525,0,0,37258126000
"1893","263770","유에스티","KOSDAQ","금속",5250,-420,-7.41,124425903000
"1894","023410","유진기업","KOSDAQ","비금속",4645,-175,-3.63,359108958635
"1895","056080","유진로봇","KOSDAQ","기계·장비",3815,-225,-5.57,143108859880
"1896","321260","유진스팩4호","KOSDAQ","금융",2080,0,0,7259200000
"1897","331380","유진스팩5호","KOSDAQ","금융",2050,0,0,8220500000
"1898","084370","유진테크","KOSDAQ","반도체",37350,-400,-1.06,855914168700
"1899","178780","유테크","KOSDAQ","IT부품",2820,-235,-7.69,97554631620
"1900","179900","유티아이","KOSDAQ","IT부품",15950,-600,-3.63,258499975250
"1901","263050","유틸렉스","KOSDAQ","제약",48550,-450,-0.92,734338898250
"1902","191410","육일씨엔에쓰","KOSDAQ","IT부품",2545,15,0.59,23828890990
"1903","072770","율호","KOSDAQ","소프트웨어",1690,-15,-0.88,61984008320
"1904","039020","이건홀딩스","KOSDAQ","종이·목재",3320,-195,-5.55,74981233880
"1905","060230","이그잭스","KOSDAQ","IT부품",1360,-50,-3.55,105481371520
"1906","067920","이글루시큐리티","KOSDAQ","소프트웨어",4570,-70,-1.51,50252263830
"1907","044960","이글벳","KOSDAQ","유통",8220,-500,-5.73,103916278260
"1908","302430","이노메트리","KOSDAQ","기계·장비",21000,-400,-1.87,205265256000
"1909","073490","이노와이어리스","KOSDAQ","통신장비",53000,-2600,-4.68,357089832000
"1910","086250","이노와이즈","KOSDAQ","기계·장비",1405,0,0,43288294470
"1911","215790","이노인스트루먼트","KOSDAQ","통신장비",2425,-110,-4.34,97686636325
"1912","246960","이노테라피","KOSDAQ","제약",13800,-700,-4.83,69609739200
"1913","088390","이녹스","KOSDAQ","운송장비·부품",11250,-1000,-8.16,105196995000
"1914","272290","이녹스첨단소재","KOSDAQ","IT부품",44800,-1250,-2.71,425711686400
"1915","053350","이니텍","KOSDAQ","소프트웨어",4705,-85,-1.77,93116259780
"1916","258610","이더블유케이","KOSDAQ","금속",8170,-340,-4,118256869250
"1917","215090","이디티","KOSDAQ","의료·정밀기기",600,-12,-1.96,31346836200
"1918","041520","이라이콤","KOSDAQ","IT부품",12700,-1100,-7.97,154796871000
"1919","264850","이랜시스","KOSDAQ","일반전기전자",2120,-120,-5.36,60953841440
"1920","054210","이랜텍","KOSDAQ","IT부품",7500,-200,-2.6,181006402500
"1921","164060","이루다","KOSDAQ","의료·정밀기기",13400,-1150,-7.9,104447104000
"1922","065440","이루온","KOSDAQ","소프트웨어",1480,-70,-4.52,40367029600
"1923","036260","이매진아시아","KOSDAQ","오락·문화",2220,0,0,97187539620
"1924","115610","이미지스","KOSDAQ","반도체",2210,-90,-3.91,16948772880
"1925","349720","이베스트스팩5호","KOSDAQ","금융",2040,-5,-0.24,7384800000
"1926","323210","이베스트이안스팩1호","KOSDAQ","금융",2050,-5,-0.24,6.56e+09
"1927","078020","이베스트투자증권","KOSDAQ","금융",6580,-200,-2.95,365066230200
"1928","080010","이상네트웍스","KOSDAQ","인터넷",7010,-290,-3.97,63195150000
"1929","086890","이수앱지스","KOSDAQ","제약",7030,-390,-5.26,198700391080
"1930","047560","이스트소프트","KOSDAQ","디지털컨텐츠",8440,-310,-3.54,83550936000
"1931","900110","이스트아시아홀딩스","KOSDAQ","금융",200,-10,-4.76,27327507200
"1932","067010","이씨에스","KOSDAQ","정보기기",5480,-170,-3.01,67371120000
"1933","052190","이에스에이","KOSDAQ","오락·문화",295,0,0,13511445155
"1934","226360","이엑스티","KOSDAQ","건설",2475,-125,-4.81,134477894925
"1935","101360","이엔드디","KOSDAQ","화학",38750,-2450,-5.95,399914841250
"1936","102710","이엔에프테크놀로지","KOSDAQ","화학",45600,-1550,-3.29,650157321600
"1937","063760","이엘피","KOSDAQ","반도체",12850,-650,-4.81,63099925000
"1938","087730","이엠네트웍스","KOSDAQ","반도체",2720,0,0,26570513120
"1939","123570","이엠넷","KOSDAQ","기타서비스",3855,-55,-1.41,85874280690
"1940","083470","이엠앤아이","KOSDAQ","IT부품",1585,0,0,35542856275
"1941","095190","이엠코리아","KOSDAQ","기계·장비",6030,-220,-3.52,241372005750
"1942","091120","이엠텍","KOSDAQ","IT부품",12300,-850,-6.46,197549512800
"1943","039030","이오테크닉스","KOSDAQ","반도체",99000,-2100,-2.08,1219635450000
"1944","294090","이오플로우","KOSDAQ","의료·정밀기기",66200,-5200,-7.28,754442474400
"1945","088290","이원컴포텍","KOSDAQ","운송장비·부품",7870,-530,-6.31,146375546600
"1946","181340","이즈미디어","KOSDAQ","의료·정밀기기",9850,440,4.68,69985235000
"1947","353810","이지바이오","KOSDAQ","음식료·담배",6660,-440,-6.2,227716855200
"1948","090850","이지웰","KOSDAQ","기타서비스",10650,-350,-3.18,252898744650
"1949","099750","이지케어텍","KOSDAQ","소프트웨어",17750,-200,-1.11,113351500000
"1950","035810","이지홀딩스","KOSDAQ","음식료·담배",4190,-170,-3.9,233134210370
"1951","160600","이큐셀","KOSDAQ","기계·장비",310,0,0,18642222930
"1952","092130","이크레더블","KOSDAQ","기타서비스",22050,-150,-0.68,265561380000
"1953","096040","이트론","KOSDAQ","정보기기",256,-8,-3.03,125337279488
"1954","134060","이퓨쳐","KOSDAQ","출판·매체복제",12600,50,0.4,60092550000
"1955","001840","이화공영","KOSDAQ","건설",6800,-240,-3.41,134679168000
"1956","024810","이화전기","KOSDAQ","IT부품",162,-7,-4.14,116366549184
"1957","041830","인바디","KOSDAQ","의료·정밀기기",18550,-550,-2.88,253834156100
"1958","352940","인바이오","KOSDAQ","화학",13700,-1250,-8.36,138156280000
"1959","079950","인베니아","KOSDAQ","기계·장비",2710,-125,-4.41,6.2872e+10
"1960","277410","인산가","KOSDAQ","음식료·담배",1840,-35,-1.87,50207393680
"1961","060150","인선이엔티","KOSDAQ","기타서비스",11700,-500,-4.1,544794260400
"1962","033230","인성정보","KOSDAQ","컴퓨터서비스",2605,0,0,56213914990
"1963","037330","인지디스플레","KOSDAQ","IT부품",3700,-210,-5.37,162375328800
"1964","083640","인콘","KOSDAQ","통신장비",3350,-70,-2.05,142394976050
"1965","216050","인크로스","KOSDAQ","기타서비스",43250,-2100,-4.63,348455605250
"1966","049070","인탑스","KOSDAQ","IT부품",28800,500,1.77,4.9536e+11
"1967","119610","인터로조","KOSDAQ","의료·정밀기기",20050,-450,-2.2,234122606900
"1968","017250","인터엠","KOSDAQ","일반전기전자",1525,-40,-2.56,32094337175
"1969","035080","인터파크","KOSDAQ","유통",3770,-290,-7.14,306083144510
"1970","051370","인터플렉스","KOSDAQ","IT부품",14300,-750,-4.98,333582849600
"1971","064290","인텍플러스","KOSDAQ","반도체",18050,-1350,-6.96,227654939100
"1972","189300","인텔리안테크","KOSDAQ","일반전기전자",77100,3100,4.19,582979159800
"1973","150840","인트로메딕","KOSDAQ","의료·정밀기기",2280,-45,-1.94,71522291280
"1974","048530","인트론바이오","KOSDAQ","제약",23000,-800,-3.36,762038208000
"1975","175140","인포마크","KOSDAQ","통신장비",7540,-540,-6.68,35961396640
"1976","115310","인포바인","KOSDAQ","통신서비스",19950,-300,-1.48,63698015850
"1977","039290","인포뱅크","KOSDAQ","통신서비스",12250,-1650,-11.87,106501230500
"1978","041020","인프라웨어","KOSDAQ","소프트웨어",2415,245,11.29,90473531400
"1979","071200","인피니트헬스케어","KOSDAQ","소프트웨어",7280,210,2.97,177606214240
"1980","101930","인화정공","KOSDAQ","운송장비·부품",5810,-320,-5.22,54217206050
"1981","068330","일신바이오","KOSDAQ","기계·장비",7200,-460,-6.01,318356208000
"1982","058450","일야","KOSDAQ","IT부품",685,0,0,21741900000
"1983","019540","일지테크","KOSDAQ","운송장비·부품",3950,-195,-4.7,53378325000
"1984","094820","일진파워","KOSDAQ","건설",5170,-130,-2.45,77956925530
"1985","950140","잉글우드랩","KOSDAQ","화학",5370,-270,-4.79,106690440420
"1986","049550","잉크테크","KOSDAQ","화학",3880,-5,-0.13,62157336160
"1987","254120","자비스","KOSDAQ","기계·장비",2520,-100,-3.82,51241934520
"1988","221610","자안","KOSDAQ","화학",241,-8,-3.21,67788064275
"1989","043910","자연과환경","KOSDAQ","기타서비스",1350,-15,-1.1,72543825450
"1990","234920","자이글","KOSDAQ","일반전기전자",3800,-170,-4.28,51417458000
"1991","174880","장원테크","KOSDAQ","통신장비",1050,-85,-7.49,75601371300
"1992","049630","재영솔루텍","KOSDAQ","IT부품",956,-42,-4.21,70231658568
"1993","110020","전진바이오팜","KOSDAQ","화학",10600,0,0,64045549800
"1994","065530","전파기지국","KOSDAQ","통신서비스",4450,-260,-5.52,2.35227e+11
"1995","208140","정다운","KOSDAQ","음식료·담배",3220,-225,-6.53,104746033280
"1996","022220","정산애강","KOSDAQ","화학",1845,-40,-2.12,95560998255
"1997","040420","정상제이엘에스","KOSDAQ","기타서비스",6010,-40,-0.66,94222087520
"1998","045510","정원엔시스","KOSDAQ","컴퓨터서비스",1785,-75,-4.03,57493586220
"1999","065620","제낙스","KOSDAQ","금속",15950,0,0,78982709300
"2000","217190","제너셈","KOSDAQ","반도체",5020,-300,-5.64,44021253480
"2001","095700","제넥신","KOSDAQ","기타서비스",94400,-2600,-2.68,2333357865600
"2002","072520","제넨바이오","KOSDAQ","기타서비스",2185,-165,-7.02,230894017015
"2003","122310","제노레이","KOSDAQ","의료·정밀기기",9700,-130,-1.32,141172286800
"2004","187420","제노포커스","KOSDAQ","제약",7780,-330,-4.07,174265853800
"2005","225220","제놀루션","KOSDAQ","제약",24800,-800,-3.13,118633032000
"2006","123330","제닉","KOSDAQ","화학",4635,-80,-1.7,3.2445e+10
"2007","159580","제로투세븐","KOSDAQ","유통",8450,-390,-4.41,169275774200
"2008","147830","제룡산업","KOSDAQ","금속",5980,-110,-1.81,5.98e+10
"2009","033100","제룡전기","KOSDAQ","IT부품",5430,-110,-1.99,87218880870
"2010","079370","제우스","KOSDAQ","기계·장비",27000,-250,-0.92,2.80368e+11
"2011","054950","제이브이엠","KOSDAQ","기계·장비",33100,-1300,-3.78,209553054800
"2012","090470","제이스텍","KOSDAQ","반도체",7610,-320,-4.04,111089318880
"2013","137950","제이씨케미칼","KOSDAQ","화학",6070,-320,-5.01,135165630980
"2014","033320","제이씨현시스템","KOSDAQ","유통",8100,-500,-5.81,154826899200
"2015","204270","제이앤티씨","KOSDAQ","일반전기전자",10600,-400,-3.64,613193739600
"2016","026040","제이에스티나","KOSDAQ","기타제조",2055,-35,-1.67,33915288450
"2017","126880","제이엔케이히터","KOSDAQ","기계·장비",8930,-380,-4.08,207219783790
"2018","322510","제이엘케이","KOSDAQ","소프트웨어",8890,-330,-3.58,134190007210
"2019","033050","제이엠아이","KOSDAQ","출판·매체복제",1160,-55,-4.53,37792036720
"2020","094970","제이엠티","KOSDAQ","IT부품",2880,-180,-5.88,48234931200
"2021","058420","제이웨이","KOSDAQ","오락·문화",330,-25,-7.04,7153379970
"2022","089790","제이티","KOSDAQ","반도체",8600,-620,-6.72,88713411800
"2023","052670","제일바이오","KOSDAQ","제약",6920,-330,-4.55,1.038e+11
"2024","199820","제일전기공업","KOSDAQ","일반전기전자",24600,-1950,-7.34,2.73306e+11
"2025","023440","제일제강","KOSDAQ","금속",3320,230,7.44,103677650560
"2026","038010","제일테크노스","KOSDAQ","금속",6140,-370,-5.68,5.526e+10
"2027","080220","제주반도체","KOSDAQ","반도체",5180,-440,-7.83,169751956640
"2028","216080","제테마","KOSDAQ","제약",22300,300,1.36,391729805700
"2029","229000","젠큐릭스","KOSDAQ","제약",17750,-3250,-15.48,113580457250
"2030","082270","젬백스","KOSDAQ","기계·장비",22750,-950,-4.01,904989221500
"2031","064800","젬백스링크","KOSDAQ","유통",1430,-45,-3.05,112348356120
"2032","041590","젬백스지오","KOSDAQ","건설",735,-32,-4.17,57015261975
"2033","044060","조광ILI","KOSDAQ","기계·장비",9200,-390,-4.07,117950081200
"2034","034940","조아제약","KOSDAQ","제약",4565,-145,-3.08,141422910255
"2035","101730","조이맥스","KOSDAQ","디지털컨텐츠",2905,-55,-1.86,45886319675
"2036","067000","조이시티","KOSDAQ","디지털컨텐츠",9380,-500,-5.06,417334828680
"2037","033340","좋은사람들","KOSDAQ","섬유·의류",1310,-45,-3.32,65379773440
"2038","036930","주성엔지니어링","KOSDAQ","반도체",9480,-440,-4.44,457402529760
"2039","239340","줌인터넷","KOSDAQ","인터넷",5540,-310,-5.3,148925515480
"2040","072020","중앙백신","KOSDAQ","제약",16700,-250,-1.47,1.66332e+11
"2041","000440","중앙에너비스","KOSDAQ","유통",8100,-300,-3.57,50439753000
"2042","228760","지노믹트리","KOSDAQ","제약",12600,-350,-2.7,251826309000
"2043","314130","지놈앤컴퍼니","KOSDAQ","제약",52400,-2700,-4.9,697176969600
"2044","043610","지니뮤직","KOSDAQ","디지털컨텐츠",4520,-150,-3.21,262681779760
"2045","263860","지니언스","KOSDAQ","소프트웨어",6150,-410,-6.25,58084290000
"2046","303030","지니틱스","KOSDAQ","반도체",3005,-95,-3.06,106949659845
"2047","036180","지더블유바이텍","KOSDAQ","유통",1205,0,0,33647104140
"2048","208350","지란지교시큐리티","KOSDAQ","출판·매체복제",5280,-110,-2.04,43858536480
"2049","114570","지스마트글로벌","KOSDAQ","반도체",620,0,0,7030424280
"2050","051160","지어소프트","KOSDAQ","소프트웨어",14300,-850,-5.61,208416136500
"2051","053050","지에스이","KOSDAQ","전기·가스·수도",1595,-65,-3.92,47830217215
"2052","119850","지엔씨에너지","KOSDAQ","일반전기전자",6320,-200,-3.07,102989632960
"2053","270520","지엔원에너지","KOSDAQ","기타서비스",3085,-15,-0.48,96279481180
"2054","065060","지엔코","KOSDAQ","섬유·의류",981,-16,-1.6,96145891164
"2055","204840","지엘팜텍","KOSDAQ","기타서비스",1290,-50,-3.73,60901182510
"2056","111820","지와이커머스","KOSDAQ","인터넷",2465,0,0,62306380230
"2057","115450","지트리비앤티","KOSDAQ","유통",21300,-900,-4.05,575784006900
"2058","219750","지티지웰니스","KOSDAQ","의료·정밀기기",10750,50,0.47,159410202000
"2059","018120","진로발효","KOSDAQ","음식료·담배",30400,-150,-0.49,201282048000
"2060","109820","진매트릭스","KOSDAQ","기타서비스",15600,-650,-4,318140784000
"2061","086060","진바이오텍","KOSDAQ","음식료·담배",5470,-30,-0.55,47099910890
"2062","036890","진성티이씨","KOSDAQ","기계·장비",10700,-650,-5.73,240560267600
"2063","007370","진양제약","KOSDAQ","제약",6050,-250,-3.97,7.26e+10
"2064","085660","차바이오텍","KOSDAQ","제약",18150,-250,-1.36,953764749300
"2065","094850","참좋은여행","KOSDAQ","기타서비스",10150,-600,-5.58,1.421e+11
"2066","004650","창해에탄올","KOSDAQ","음식료·담배",12650,-250,-1.94,116264695250
"2067","311690","천랩","KOSDAQ","기타서비스",41450,-1800,-4.16,161337824600
"2068","278280","천보","KOSDAQ","화학",183000,-1600,-0.87,1.83e+12
"2069","096240","청담러닝","KOSDAQ","기타서비스",18750,-150,-0.79,143899706250
"2070","013720","청보산업","KOSDAQ","운송장비·부품",10400,-500,-4.59,85059218400
"2071","066360","체리부로","KOSDAQ","음식료·담배",2275,-80,-3.4,63409650850
"2072","047820","초록뱀","KOSDAQ","오락·문화",2225,-165,-6.9,288376963400
"2073","094360","칩스앤미디어","KOSDAQ","소프트웨어",13950,-1550,-10,134482394250
"2074","016920","카스","KOSDAQ","유통",2545,-115,-4.32,60939256410
"2075","284620","카이노스메드","KOSDAQ","기타서비스",4065,-95,-2.28,426591786885
"2076","293490","카카오게임즈","KOSDAQ","디지털컨텐츠",47300,-500,-1.05,3505716551700
"2077","042000","카페24","KOSDAQ","인터넷",35050,-2650,-7.03,330542424850
"2078","317530","캐리소프트","KOSDAQ","오락·문화",4400,-280,-5.98,29749262400
"2079","071850","캐스텍코리아","KOSDAQ","운송장비·부품",3260,-340,-9.44,54015552880
"2080","180400","캔서롭","KOSDAQ","기타서비스",7740,0,0,178624199880
"2081","050110","캠시스","KOSDAQ","IT부품",2930,-130,-4.25,201469794460
"2082","900310","컬러레이","KOSDAQ","금융",2050,-100,-4.65,1.107e+11
"2083","078340","컴투스","KOSDAQ","디지털컨텐츠",160100,-6300,-3.79,2059913842000
"2084","307930","컴퍼니케이","KOSDAQ","금융",7150,-130,-1.79,111611500000
"2085","263700","케어랩스","KOSDAQ","소프트웨어",8570,-170,-1.95,147712794240
"2086","214370","케어젠","KOSDAQ","제약",70000,-600,-0.85,7.5201e+11
"2087","221980","케이디켐","KOSDAQ","화학",12550,-300,-2.33,50636740000
"2088","043290","케이맥","KOSDAQ","기계·장비",2275,-115,-4.81,86068780525
"2089","317030","케이비17호스팩","KOSDAQ","금융",2080,0,0,11358880000
"2090","323940","케이비제18호스팩","KOSDAQ","금융",2050,-5,-0.24,16035100000
"2091","330990","케이비제19호스팩","KOSDAQ","금융",2075,0,0,8924575000
"2092","342550","케이비제20호스팩","KOSDAQ","금융",2040,0,0,13262040000
"2093","192250","케이사인","KOSDAQ","소프트웨어",1590,-35,-2.15,112367298630
"2094","115500","케이씨에스","KOSDAQ","컴퓨터서비스",5590,-480,-7.91,6.708e+10
"2095","089150","케이씨티","KOSDAQ","컴퓨터서비스",4745,-240,-4.81,81376750000
"2096","025880","케이씨피드","KOSDAQ","음식료·담배",2445,-180,-6.86,40870272810
"2097","093320","케이아이엔엑스","KOSDAQ","인터넷",85000,-1100,-1.28,4.148e+11
"2098","073010","케이에스피","KOSDAQ","기계·장비",1540,-30,-1.91,55736075780
"2099","105330","케이엔더블유","KOSDAQ","일반전기전자",7480,-210,-2.73,76754875560
"2100","272110","케이엔제이","KOSDAQ","기계·장비",12400,-650,-4.98,78683356800
"2101","039420","케이엘넷","KOSDAQ","통신서비스",3100,-215,-6.49,74879663000
"2102","083550","케이엠","KOSDAQ","섬유·의류",11350,-500,-4.22,116701017800
"2103","032500","케이엠더블유","KOSDAQ","통신장비",77000,-1900,-2.41,3066207991000
"2104","225430","케이엠제약","KOSDAQ","화학",2690,-110,-3.93,75016164500
"2105","064820","케이프","KOSDAQ","운송장비·부품",5750,220,3.98,175622158000
"2106","347140","케이프이에스제4호","KOSDAQ","금융",2060,0,0,6198540000
"2107","256940","케이피에스","KOSDAQ","반도체",17150,-1200,-6.54,263073934200
"2108","024880","케이피에프","KOSDAQ","금속",4735,-235,-4.73,83895913750
"2109","042040","케이피엠테크","KOSDAQ","화학",2450,-135,-5.22,343516428150
"2110","054410","케이피티유","KOSDAQ","금속",7580,-250,-3.19,38354800000
"2111","274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품",11800,150,1.29,108001730200
"2112","217600","켐온","KOSDAQ","기타서비스",3750,-90,-2.34,239480025000
"2113","089010","켐트로닉스","KOSDAQ","화학",29000,-1750,-5.69,430886553000
"2114","220260","켐트로스","KOSDAQ","화학",6680,-360,-5.11,175838020760
"2115","052400","코나아이","KOSDAQ","소프트웨어",25350,-800,-3.06,394423641300
"2116","033110","코너스톤네트웍스","KOSDAQ","유통",204,0,0,26473567764
"2117","094860","코닉글로리","KOSDAQ","소프트웨어",2660,-225,-7.8,134709302700
"2118","046070","코다코","KOSDAQ","운송장비·부품",1210,-35,-2.81,47267749760
"2119","047770","코데즈컴바인","KOSDAQ","섬유·의류",2745,45,1.67,103877942490
"2120","078940","코드네이처","KOSDAQ","건설",1710,-15,-0.87,54736321950
"2121","080530","코디","KOSDAQ","화학",1835,-30,-1.61,44925248040
"2122","224060","코디엠","KOSDAQ","반도체",408,-19,-4.45,107399379792
"2123","078650","코렌","KOSDAQ","의료·정밀기기",882,-22,-2.43,60836278986
"2124","104540","코렌텍","KOSDAQ","의료·정밀기기",13550,-750,-5.24,157529346100
"2125","027050","코리아나","KOSDAQ","화학",4795,-185,-3.71,1.918e+11
"2126","290510","코리아센터","KOSDAQ","소프트웨어",7380,-270,-3.53,562360701060
"2127","190650","코리아에셋투자증권","KOSDAQ","금융",7700,-100,-1.28,49187600000
"2128","101670","코리아에스이","KOSDAQ","금속",1385,45,3.36,26176500000
"2129","123410","코리아에프티","KOSDAQ","운송장비·부품",2905,-205,-6.59,80878290920
"2130","036690","코맥스","KOSDAQ","통신장비",6490,-350,-5.12,97296567830
"2131","049430","코메론","KOSDAQ","의료·정밀기기",8720,-300,-3.33,78898560000
"2132","183300","코미코","KOSDAQ","반도체",54000,-900,-1.64,539336934000
"2133","041960","코미팜","KOSDAQ","제약",11300,-400,-3.42,725300398800
"2134","089890","코세스","KOSDAQ","반도체",7740,-380,-4.68,128367605880
"2135","009730","코센","KOSDAQ","금속",905,0,0,26398999325
"2136","082660","코스나인","KOSDAQ","IT부품",1300,-30,-2.26,39503192300
"2137","222040","코스맥스엔비티","KOSDAQ","음식료·담배",7530,-510,-6.34,155328840000
"2138","241710","코스메카코리아","KOSDAQ","화학",13550,-200,-1.45,1.44714e+11
"2139","069110","코스온","KOSDAQ","화학",3575,-125,-3.38,81838231475
"2140","166480","코아스템","KOSDAQ","제약",19450,-800,-3.95,305704208000
"2141","045970","코아시아","KOSDAQ","IT부품",11550,-1750,-13.16,303936817800
"2142","029960","코엔텍","KOSDAQ","기타서비스",8560,-280,-3.17,4.28e+11
"2143","102940","코오롱생명과학","KOSDAQ","제약",19300,-5900,-23.41,220258470800
"2144","950160","코오롱티슈진","KOSDAQ","제약",8010,0,0,489551575500
"2145","033290","코웰패션","KOSDAQ","유통",5600,-60,-1.06,495601310400
"2146","056360","코위버","KOSDAQ","통신장비",10000,-600,-5.66,9.7968e+10
"2147","282880","코윈테크","KOSDAQ","기계·장비",25650,-1150,-4.29,237300769800
"2148","121850","코이즈","KOSDAQ","IT부품",2930,370,14.45,45155744810
"2149","015710","코콤","KOSDAQ","통신장비",6970,-400,-5.43,122187585000
"2150","052330","코텍","KOSDAQ","정보기기",9490,-260,-2.67,147802498480
"2151","322780","코퍼스코리아","KOSDAQ","오락·문화",1875,-190,-9.2,64323138750
"2152","126600","코프라","KOSDAQ","화학",5370,-180,-3.24,113390954580
"2153","200130","콜마비앤에이치","KOSDAQ","제약",49000,-1900,-3.73,1447634342000
"2154","317690","퀀타매트릭스","KOSDAQ","의료·정밀기기",21850,-1350,-5.82,320210089400
"2155","060280","큐렉소","KOSDAQ","유통",7930,-150,-1.86,264886273730
"2156","040350","큐로컴","KOSDAQ","컴퓨터서비스",1480,-85,-5.43,176810995720
"2157","051780","큐로홀딩스","KOSDAQ","방송서비스",564,-10,-1.74,68018848380
"2158","115180","큐리언트","KOSDAQ","기타서비스",32150,-1100,-3.31,284321386350
"2159","043090","큐브앤컴퍼니","KOSDAQ","유통",1760,-45,-2.49,57358950880
